'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-01-19','00:12','Buivydiðkiø 17','VPK','Aplinkos sutvarkymas po autoávykio','','Rolandas Stungurys','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (4 kg ) ir skystà (3 l) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (2 KG)','2018-01-19','00:45'
2,'2018-01-19','03:50','Pylimo prie spaudos kiosko','BPC','Teka vanduo ið ðulinio','UAB Vilniaus vandenys (telefonu)','Rolandas Stungurys','12.1 Informacija perduota ','','2018-01-19','04:00'
3,'2018-01-19','07:00','Drujos','Waze ataskaita','Duobës vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','08:20'
4,'2018-01-19','07:05','Retkoniø','Waze ataskaita','Duobës vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','Nurodytoje vietoje vyksta remonto darbai.','','2018-01-19','10:05'
5,'2018-01-19','07:10','Gariûnø','Waze ataskaita','Duobës vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','Nurodytu adresu duobë yra suremontuota (uþasfaltuota)','','2018-01-19','09:10'
6,'2018-01-19','07:15','Juodasis kelias','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Grinda I.Rinkevièius','Rolandas Stungurys','Reikia asfaltuoti karðtu asfaltu.','','2018-01-19','09:30'
7,'2018-01-19','07:20','Balþio','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Lemminkainen Lietuva (e-paðtu)','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-01-19','20:00'
8,'2018-01-19','07:25','Karklënø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Grinda I.Rinkevièius','Rolandas Stungurys','4.3 Duobës 2 vnt. laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (25.6 M3)','2018-01-19','09:50'
9,'2018-01-19','07:30','Lukiðkiø  sk.','Waze ataskaita','','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','10:30'
10,'2018-01-19','07:35','Saltoniðkiø','Waze atskaita','Duobës vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','10:40'
11,'2018-01-19','07:35','Sausio 13-tosios 21/27','VPK','Aplinkos sutvarkymas po autoávykio','','Rolandas Stungurys','5.2 Vieta po autoávykio sutvarkyta.','','2018-01-19','08:20'
12,'2018-01-19','07:40','Ukmergës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','10:48'
13,'2018-01-19','07:40','Kanto  I. al. ','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','13:59'
14,'2018-01-19','07:45','Taikos','Waze ataskaita','Duobës vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta (kelias uþsnigtas).','','2018-01-19','14:57'
15,'2018-01-19','07:45','Musninkø','Waze ataskaita','Duobë vaziuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','11:04'
16,'2018-01-19','07:50','Þaliøjø eþerø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta (suremontuota).','','2018-01-19','15:00'
17,'2018-01-19','07:50','Geleþinio vilko','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-19','10:55'
18,'2018-01-19','07:55','Krivicko Br.','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Lemminkainen Lietuva (e-paðtu)','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-01-19','20:10'
19,'2018-01-19','08:55','Kairënø 400 nuo kapiniø link Ðilënø g.','VPK','Duobës vaþiuojamojoje kelio dalyje','UAB Lemminkainen Lietuva (e-paðtu)','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.2 M3)','2018-01-19','10:33'
20,'2018-01-19','09:30','Dysnos 4','D.Urbonienë ','Bilda ðulinio dangtis','','Rolandas Stungurys','FN ðulinio dangtis apvertas, bildëjimas paðalintas.','','2018-01-19','10:08'
21,'2018-01-19','09:37','Ateities 25B','Varneckis Arûnas UAB Spekuliacija','Gyvsidabrio termometrø 2 vnt. surinkimas','','Rolandas Stungurys','1.1 Paimti 2 (du) buitiniai termometrai su gyvsidabriu ir perduoti utilizavimui;','','2018-01-19','10:55'
