'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-07-08','08:40','Kæstuèio 32','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti.','','2017-07-08','09:13'
2,'2017-07-08','09:02','Konstitucijos pr. 26 ','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 Patikslinus, G.Vilko g. po Narbuto þiedu.Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³) (50x40x8cm.);','Alsfalbetinis frezuotas (.05 M3)','',''
3,'2017-07-08','09:05','Geleþinio vilko','VPK','Silikatinës plytos vaþ dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. ','','2017-07-08','09:36'
4,'2017-07-08','09:14','Palangos 2','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti. ','','2017-07-08','09:25'
5,'2017-07-08','09:26','Tilto 33B','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti.','','2017-07-08','09:34'
6,'2017-07-08','09:35','Ðeimyniðkiø 40','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Paruoðta asfaltavimui Tvorelës paimtos.','','2017-07-08','09:42'
7,'2017-07-08','09:43','Stanevièiaus S. 21','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Uþdaryta teritorijà. Nepavyko apþiûrëti.','','2017-07-08','10:05'
8,'2017-07-08','09:44','Tuskulënø 39','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.1 Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³) (50x40x8cm.);','Alsfalbetinis frezuotas (.05 M3)','',''
9,'2017-07-08','09:51','Þirmûnø 15','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³) (60x40x8cm.);','Alsfalbetinis frezuotas (.05 M3)','',''
10,'2017-07-08','10:06','Medeinos 3','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai atlikti.','','2017-07-08','10:17'
11,'2017-07-08','10:11','Þirmûnø 66A','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 2 duobës laikinai uþpiltos frezuotu asfaltu (0,1 m³) (50x40x8cm ir 40x30x8cm);','Alsfalbetinis frezuotas (.1 M3)','',''
12,'2017-07-08','10:16','Þygio 18','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³) (50x60x8cm.);','Alsfalbetinis frezuotas (.05 M3)','',''
13,'2017-07-08','10:18','Barèiø 6','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti.','','2017-07-08','10:39'
14,'2017-07-08','10:29','Trinapolio 11','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','11:05'
15,'2017-07-08','10:38','Salininkø Prie Maximos','','Laikinøjø þenklø patikrinimas.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Darbai neatlikti.','','2017-07-08','10:41'
16,'2017-07-08','10:38','Konstitucijos pr.','BPC','Ið automobilio teka kuras.','','Konstantin Skaiva','Kuras iðvalytas. Sunaudota 5kg. sauso sorbento.','Absorbentas birus universalus UEDX020 (5 KG)','2017-07-08','11:00'
17,'2017-07-08','11:06','Vaidilutës 65C','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','11:10'
18,'2017-07-08','11:11','Siesikø 17','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','11:30'
19,'2017-07-08','11:22','Fabijoniðkiø Prie IKI','','Ið ðulinio teka vanduo.','VV 861611256','Konstantin Skaiva','12.1 Informacija perduota.','','',''
20,'2017-07-08','11:31','Paberþës 26A','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','11:36'
21,'2017-07-08','11:37','Ukmergës 294','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 2 duobë-ágriuva laikinai uþpiltos frezuotu asfaltu (0,1 m³) ','Alsfalbetinis frezuotas (.1 M3)','',''
22,'2017-07-08','11:46','Medeinos 12','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','12:05'
23,'2017-07-08','12:06','Ukmergës 120','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³)','Alsfalbetinis frezuotas (.05 M3)','','00:00'
24,'2017-07-08','13:25','Vydûno 13A','VPK','Atviras ðulinys prie namo.','','Konstantin Skaiva','VV ðulinys. Uþdengtas tuo paèiu dangèiu.','','2017-07-08','13:52'
25,'2017-07-08','13:35','Þalgirio 92','VPK','Galinis duslintuvo bakelis vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta. ','','2017-07-08','14:01'
26,'2017-07-08','13:38','Þirmûnø 89A','VPK','Atviras ðulinys prie laiptinës.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-07-08','14:26'
27,'2017-07-08','13:58','Dailidþiø 12','','Ágriuva vaþ. dalyje prie ðulinio.','VV 861611256','Konstantin Skaiva','4.4 Ágriuva susiformavusi dël poþeminiø komunikacijø gedimo, informacija perduota atsakingiems asmenims, pastatyta vertikali gairë.','','',''
28,'2017-07-08','14:20','Þemynos 5','Policijos ekipaþas','Tepalø dëmë kieme.','','Konstantin Skaiva','Tepalai iðvalyti. Sunaudota 3kg. sauso sorbento.','Absorbentas birus universalus UEDX020 (3 KG)','2017-07-08','14:49'
29,'2017-07-08','15:15','Markuèiø 28','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','15:45'
30,'2017-07-08','15:39','Visoriø sodø 14-oji 8','','Atviras ðulinys kelkraðtyje.','','Konstantin Skaiva','7.7 LN ðulinys. Uþdengtas tuo paèiu g/b dangèiu.','','2017-07-08','17:15'
31,'2017-07-08','15:40','Rokantiðkiø sodø 10-oji g. 2','WAZE','Avarinë duobë vaþ. dalyje.','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-08','16:01'
32,'2017-07-08','15:44','Batoro 100','WAZE','Avarinë duobë vaþ. dalyje.','Rinkevièius','Konstantin Skaiva','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,05 m³) (70x20x5cm.);','Alsfalbetinis frezuotas (.05 M3)','',''
33,'2017-07-08','16:01','Barsukynës','WAZE','Avarinë duobë vaþ. dalyje.','Leminkainen','Konstantin Skaiva','4.3 6 duobës laikinai uþpiltos frezuotu asfaltu (0,2 m³) (60x60x8cm, 50x40x8cm, 40x60x8cm, 50x50x8cm.);','Alsfalbetinis frezuotas (.2 M3)','',''
34,'2017-07-08','19:35','Upës 21','VPK','Atviras ðulinys prie namo.','','Konstantin Skaiva','7.7 LN ðulinys þaliosios vejos zonoje uþdengtas tuo paèiu dangèiu.','','2017-07-08','20:03'
35,'2017-07-08','19:47','Sapiegos 5','','Negyvas katinas.','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2017-07-08','20:14'
36,'2017-07-08','19:50','Vileiðio P. 23','VPK','Statybinës ðiukðlës vaþ. dalyje.','','Konstantin Skaiva','10.1 Paimta ir iðveþta.','','2017-07-08','20:18'
37,'2017-07-08','20:21','Antakalnio 56','','Pastebëta kad atlikti remonto darbai.','','Konstantin Skaiva','12.2 Laikinøjø þenklø patikrinimas Vertikali gairë paimta.','','2017-07-08','20:23'
38,'2017-07-08','20:22','Vakarinis aplinkelis Prie Ginëtiðkiø','BPC','Iðmëtyta stiklo vata po vaþ. dalá.','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta.','','2017-07-08','21:00'
39,'2017-07-08','20:35','Ribiðkiø takas 9-11','BPC','Nuvirtæs medis prie vaþ. dalies, kitas pavojingai pasviræs.','Jokubauskas, Stebulë','Konstantin Skaiva','Nuvirtæs medis þalioje vejoje, eismui netrukdo. Kitas pasviræs prie el laidø, reikalingas bokðtelis. Informacija perduota.','','',''
40,'2017-07-08','20:43','Visoriø sodø','','Atviras dar vienas ðulinys vaþ. dalyje.','VV 861611256','Konstantin Skaiva','7.2 VV ðulinys vaþiuojamoje gatvës dalyje laikinai uþdengtas manevriniu dangèiu ir pastatyta vertikali gairë.','','',''
41,'2017-07-08','22:20','Mickevièiaus 4A','VPK','Ágriuva vaþ. dalyje.','VV 861611256','Konstantin Skaiva','4.4 Ágriuva tarp FN ðuliniø susiformavusi dël poþeminiø komunikacijø gedimo, informacija perduota atsakingiems asmenims, pastatyta vertikali gairë.','','',''
