'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-06-17','03:40','Gedimino pr.','VMSA','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-06-17','04:10'
2,'2018-06-17','07:00','Goðtauto','V. Suveizdis','Tvoreliø surinkimas','','Darijuð Ceiko','Tvorelës surinktos ir atveþtos (150 vnt.)','','2018-06-17','09:00'
3,'2018-06-17','10:00','Tûkstantmeèio (þiedo zonoje)','','Sutvarkyti vietà po autoávykio','','Darijuð Ceiko','Tepalas neutralizuotas panaudojant skystà (2 l) sorbentà, vieta iðvalyta;','Naftos ploviklis  (2 LTR)','2018-06-17','10:40'
4,'2018-06-17','10:45','Eiðiðkiø pl. 8 [2018.03.28 áraðas]','','Rasti atviri 3 LN ðuliniai vaþiuojamoje gatvës dalyje, ðuliniai suþymëti tvorelëmis.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-06-17','10:50'
5,'2018-06-17','11:00','Ðaltkalviø 22 [2018.06.13 áraðas]','','Kieme vaþiuojamoje gatvës dalyje prie FN ðulinio ágriuva','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','11:05'
6,'2018-06-17','11:10','Polocko 9 [2018.06.01 áraðas]','','Ágriuva vaþiuojamoje gatvës dalyje prie  FN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','11:15'
7,'2018-06-17','12:25','Þemaitës 1 [2018.06.04 áraðas]','','Vaþ. dalyje virð FN trasos formuojasi ágriûva.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','12:30'
8,'2018-06-17','12:30','Þemaitës 7 [2018.06.05 áraðas]','','Ágriûva prie ðulinio þal. vejoje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','12:35'
9,'2018-06-17','13:00','Sodø 4 [2018.04.13 áraðas]','','Pavojingai atsivërusi ertmë. Pastatyta vert. gairë.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-06-17','13:05'
10,'2018-06-17','13:25','Liepkalnio 133C','Aplinkosauga','Negyva lapë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','2.2 Gyvûno gaiðena nerasta.','','2018-06-17','14:20'
11,'2018-06-17','13:25','Eiðiðkiø pl. 26 [2018.05.02 áraðas]','','Smegduobë vaþiuojamoje gatvës dalyje prie LN tinklø.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','13:30'
12,'2018-06-17','13:35','Eiðiðkiø pl. 25B [2018.06.08 áraðas]','','ágriuva prie VV ðulinio automobilio st aikðtelëje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Paruoðta asfaltavimui.','','2018-06-17','13:40'
13,'2018-06-17','14:45','Maironio 13','VPK','Prie cerkvës þaliosios vejos zonoje ið akmenø iðdëliota svastika','','Darijuð Ceiko','Akmenys surinkti á krûvà','','2018-06-17','15:20'
14,'2018-06-17','16:30','Islandijos','Monika','Sustatyti gaires ','','Darijuð Ceiko','Gairës (8 vnt.) nuveþtos ir  sustatytos','','2018-06-17','17:15'
15,'2018-06-17','19:00','Rokantiðkiø / Kalno g.','VPK','Autoávykis','','Darijuð Ceiko','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (5 kg ) ir skystà (1 l) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (5 KG), Naftos ploviklis  (1 LTR)','2018-06-17','19:40'
16,'2018-06-17','20:05','Gedvydþiø 23 [2018.05.31 áraðas]','','Ágriûva prie ðulinio.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','20:10'
17,'2018-06-17','20:25','Taikos 170 [2018.05.14 áraðas]','','Ávaþiavime á kiemà ágriûva prie FK ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','20:30'
18,'2018-06-17','20:35','Laisvës  pr. 49 [2018.05.31 áraðas]','','Ágriûva prie ðulinio.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-06-17','20:40'
19,'2018-06-17','20:45','Talino 15 [2018.06.04 áraðas]','','Vaþ. dalyje atviras FN ðulinys.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-06-17','20:50'
20,'2018-06-17','21:30','Ðvyturio 14','','Negyvas katinas vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðas PP 65*105cm su plëvele (1 VNT), Pirðtinës vienkartinës nitrilinës (2 VNT)','2018-06-17','22:30'
