'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-01-20','07:10','Kojelavièiaus A.V. sankrþ.','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu duobë neavarinë.','','2018-01-20','10:35'
2,'2018-01-20','07:15','Goðtauto prie Þaliojo tilto','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-20','11:25'
3,'2018-01-20','07:20','Antakalnio link Klinikø g.','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','12.1 Informacija perduota (neþymiai prasëdæs LN trapas - neavarinis).','','2018-01-20','10:55'
4,'2018-01-20','07:25','Pergalës link Meðkoniø g.','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-20','10:15'
5,'2018-01-20','08:00','Juodasis kelias prie Guriø g.','WAZE','Gtavës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-20','09:45'
6,'2018-01-20','08:10','Grûdø Sodø 31','(Budinèiu ekipaþu apvaþiuojant)','Laikinai pastatytø kelio þenklø patikrinimas (þiûrëti ataskaitoje 2017.12.21)\x0d\x0a','','Aleksandr Þuromskij','Nurodytu adresu signalinë tvorelë nerasta.','','2018-01-20','09:55'
7,'2018-01-20','08:20','Ðiaurës sankrþ.','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-20','10:30'
8,'2018-01-20','09:05','Kojelavièiaus A.V. sankrþ.','WAZE','Gatvës vaþ. dalyje duobë.','','Aleksandr Þuromskij','4.5 Nurodytu adresu vyksta kelio remonto darbai.','','2018-01-20','10:40'
9,'2018-01-20','09:30','Taikos 123','(Pastebëta pravaþiuojant)','Kiemo vaþ. dalyje praviras ðulinys.','','Aleksandr Þuromskij','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-01-20','09:35'
10,'2018-01-20','10:30','Gedvydþiø 22','(budinèiu ekipaþu apvaþiuojant)','Laikinai pastatyutø kelio þenklø patikrinimas (þiûrëti ataskaitoje 2017.12.18)','','Aleksandr Þuromskij','12.2 Laikinøjø þenklø patikrinimas (remonto darbai neatlikti, vertikali gairë palikta)','','2018-01-20','11:05'
