'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-10-07',,'Ðilo dviratininkø take','BPC','Nulûþæs medis dviratininkø take.','','Rita Zarauskienë','6.1 Medis supjaustytas, patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','2017-10-07','15:38'
2,'2017-10-07','07:00','Darbininkø 144','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neseniai suremontuota gatvës dalis.','','2017-10-07','09:29'
3,'2017-10-07','07:02','Darbininkø 35','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Prie trapo iðtrupëjæs asfaltas.Uþpilta laikinai frezuotu asfaltu ( 0,01 m3 ).','Alsfalbetinis frezuotas (.01 M3)','2017-10-07','09:40'
4,'2017-10-07','07:05','Guriø 107','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-07','09:50'
5,'2017-10-07','07:07','Zarasø 5 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neþymûs átrûkimai asfalte.','','2017-10-07','09:59'
6,'2017-10-07','07:10','Þirmûnø 110','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-07','14:20'
7,'2017-10-07','07:15','Þirmûnø 147','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-07','14:30'
8,'2017-10-07','07:20','Geleþinio vilko 18 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Asfalte ratais áspaustos proveþos.','','2017-10-07','13:40'
9,'2017-10-07','07:21','Galvydþio 5','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-07','14:02'
10,'2017-10-07','08:00','Kalvarijø 204 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-07','10:20'
11,'2017-10-07','08:05','Gedvydþiø 18','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë- laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-10-07','14:00'
12,'2017-10-07','08:12','Þemynos 25','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Iðfrezuotas asfaltas,vyksta kelio remonto darbai.','','2017-10-07','14:20'
13,'2017-10-07','08:15','L. Giros 104','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë- laikinai uþpilta frezuotu asfaltu (0,2 m³) .','Alsfalbetinis frezuotas (.2 M3)','2017-10-07','13:50'
14,'2017-10-07','08:16','Minsko pl. 6','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-10-07','10:20'
15,'2017-10-07','08:18','Talkos sodø 2-oji g. 20','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Gatvë uþasfaltuota.','','2017-10-07','16:20'
16,'2017-10-07','08:20','Gabijos 28','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-10-07','13:40'
17,'2017-10-07','08:45','Stadiono 2','Futbolo federacija','Tvoreliø pristatymas Stadiono g.2 futbolo varþyboms.','','Rita Zarauskienë','11.1 Tvorelës pristatytos ir sustatytos pagal planà ( 63 vnt.)','','2017-10-07','09:15'
18,'2017-10-07','09:45','Didlaukio 40','BPC','Þalioj vejoj atviras ðulinys.','','Rita Zarauskienë','Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-10-07','10:55'
19,'2017-10-07','09:50','Kalvarijø turgus','Policija','Budëjimas prie turgavietës áëjimo.','','Rita Zarauskienë','Policijai praðant budëjimas 1 val. prie Kalvarijø turgaus áëjimo.','','2017-10-07','10:40'
20,'2017-10-07','09:55','Krokuvos','R.Nazarovienë','Sudûþæs termometras.','','Rita Zarauskienë','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-10-07','11:20'
21,'2017-10-07','12:10','Gabijos 30','BPC','Prie perëjos smegduobë.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-10-07','13:00'
22,'2017-10-07','14:00','Didlaukio 46-9','Gediminas Ðarkanas','Sudûþæs termometras.','','Rita Zarauskienë','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-10-07','14:45'
23,'2017-10-07','14:15','Þirniø po viaduku','BPC','Skalda po viaduku.','','Rita Zarauskienë','Vyksta kelio remonto darbai.','','',''
24,'2017-10-07','14:50','Didlaukio 60','Ekipaþui apvaþiuojant.','Atviras ðulinys.','','Rita Zarauskienë','Ðalia ávaþiavimo á kiemà þalioje vejoje dalinai atviras LN ðulinys.Ðulinys uþdarytas tuo paèiu dangèiu.','','2017-10-07','14:47'
