'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-01-24','03:40','Gedimino pr.','','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-01-24','04:10'
2,'2018-01-24','08:20','Ukmergës (uþ Ozo g. viaduku)','Gyventoja','Negyvas ðuo vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Ðiukðliø maiðai (1 VNT)','2018-01-24','09:30'
3,'2018-01-24','09:10','Tûkstantmeèio [2018.01.21 áraðas]','','Sulauþytas LN ðulinio dangtis ir korpusas vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-01-24','09:15'
4,'2018-01-24','09:40','Kojelavièiaus A.V. / Draugystës g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu vyksta remonto darbai.','','2018-01-24','09:45'
5,'2018-01-24','10:00','Apkasø / Minties g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu duobës suremontuotos.','','2018-01-24','10:05'
6,'2018-01-24','10:40','Paberþës 8 [2018.01.09 áraðas]','','Smegduobë prie FN ðulinio vaþiuojamoje gatvës dalyje','UAB „Ðilëja“ 2466644','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-01-24','10:45'
7,'2018-01-24','10:40','Dþiaugsmo 4','Tautvydas Genaitis','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-24','11:22'
8,'2018-01-24','10:45','Tolimoji 68','Tautvydas Genaitis','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas] ','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
9,'2018-01-24','10:50','Ukmergës 202 [2018.01.12 áraðas]','','Iðjudintas LN ðulinys þaliosios vejos zonoje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-01-24','10:55'
10,'2018-01-24','11:10','Kairënø / È. Kudabos g.','VVT','Slidi kelio danga, verþiasi vanduo á gatvæ','VV avarinë 861611256','Darijuð Ceiko','Patikrinta. Vyksta kelio dangos remonto darbai. Vanduo bëga kelkraðtyje, nustatyti ið kur verþiasi vanduo nepavyko. 15:50 val. VV patikrino ir informavo, kad jø tinklø toje vietoje nëra. O verþiantis vanduo yra gruntinis. ','','',''
11,'2018-01-24','12:15','Þirmûnø 68','VVT','Smegduobë vaþiuojamoje gatvës dalyje','Áraðas LN tarnybai, R.Zabarovskis','Darijuð Ceiko','Smegduobë vaþiuojamoje gatvës dalyje virð LN tinklø','','',''
12,'2018-01-24','12:30','Þirmûnø 66A','VVT','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
13,'2018-01-24','14:10','Gerovës 17','BPC','Gatvëje ið ðulinio teka vanduo','VV avarinë 861611256','Darijuð Ceiko','12.1 Informacija perduota ','','',''
14,'2018-01-24','15:00','Þukausko 32-39','','Praneðë, kad nori perduoti sudauþyto buitinio termometro su gyvsidabriu liekanas','','Darijuð Ceiko','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-01-24','15:40'
15,'2018-01-24','16:15','Kavoliuko A.P. 5','BPC','Atviras ðulinys þaliosios vejos zonoje','','Darijuð Ceiko','7.1 FN ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','','2018-01-24','17:20'
16,'2018-01-24','17:20','Justiniðkiø 53','','Sulauþytas LN trapas vaþiuojamoje gatvës dalyje [pastebëta vaþiuojant]','','Darijuð Ceiko','7.5 LN trapas. Uþdengtas naujomis plastmasinëmis grotelëmis. (50x38cm.)','Grotelës kompozitinës 380*500 (1 VNT)','2018-01-24','17:30'
17,'2018-01-24','18:40','Gedimino pr.','','Transporto eismo apribojimas','','Darijuð Ceiko','Transporto eismas apribotas','','2018-01-24','19:10'
18,'2018-01-24','19:25','Minties 54','','Sulauþytas LN trapas vaþiuojamoje gatvës dalyje [pastebëta vaþiuojant]','','Darijuð Ceiko','7.5 LN trapas. Uþdengtas naujomis plastmasinëmis grotelëmis. (50x38cm.)','Grotelës kompozitinës 380*500 (1 VNT)','2018-01-24','19:35'
19,'2018-01-24','19:50','Þalgirio 90','','Ratlankio gaubtas vaþiuojamoje gatvës dalyje\x0d\x0a[pastebëta vaþiuojant]','','Darijuð Ceiko','10.1 Paimta ir iðveþta. ','','2018-01-25','19:55'
20,'2018-01-24','20:30','Batoro / Dûmø g. ','','Neveikia ðviesoforas','Eismo valdymo centras 2609377','Darijuð Ceiko','12.1 Informacija perduota ','','',''
