'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-02','02:10','Geleþinio vilko 16 (link tunelio)','VPK','Autoávykis: \x0d\x0aautomobilio þibintø duþenos, plastiko liekanos ir iðsiliejæs tepalas vaþiuojamoje gatvës dalyje\x0d\x0a','','Darijuð Ceiko','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (15 kg ) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (15 KG)','2017-09-02','03:00'
2,'2017-09-02','07:05','Jeruzalës (link Santariðkiø)','BPC','Smegduobë dviraèiu take','','Darijuð Ceiko','Patikrinta. Rastos kelios remonto vietos, uþpiltos skalda ir paruoðtos asfaltavimui. Remonto vietos paþymëtos kuoliukais ir STOP juosta.','','2017-09-02','16:40'
3,'2017-09-02','08:40','Tiðkevièiaus (Daniliðkës st.)','','Negyvas gyvûnas vaþiuojamoje gatvës dalyje\x0d\x0a','','Darijuð Ceiko','2.2 Gyvûno gaiðena nerasta.','','2017-09-02','14:45'
4,'2017-09-02','08:50','Kauno 31 [2017.08.09 áraðas]','','Smegduobë kieme vaþiuojamoje gatvës dalyje prie FN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2017-09-02','08:53'
5,'2017-09-02','08:58','Geologø 4 [2017.08.12 áraðas]','','Sulauþytas LN ðulinio dangtis vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-02','09:01'
6,'2017-09-02','09:07','Sodø 13 [2017.08.15 áraðas]','','Nuo pastato sienos krenta tinkas','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2017-09-02','09:10'
7,'2017-09-02','09:12','Laisvës  pr. (link Oslo g.)','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-02','09:15'
8,'2017-09-02','09:14','Gervëèiø 4 [2017.08.05 áraðas]','','Ágriuva vaþiuojamoje gatvës dalyje prie FN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-02','09:17'
9,'2017-09-02','09:20','Panevëþio / Dzûkø g. [2017.08.31 áraðas]','','Vaþ. dalyje tarp FN ir LN ðuliniø formuojasi ágriuva.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-02','09:23'
10,'2017-09-02','09:25','Þemynos 21','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
11,'2017-09-02','09:25','Þvirkos 6','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
12,'2017-09-02','09:25','Eiðiðkiø pl. / Mechanikø g.','','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
13,'2017-09-02','09:26','Þemynos 7','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu vyksta kelio dangos remonto darbai.','','2017-09-02','09:29'
14,'2017-09-02','09:27','Medeinos','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje ','','Darijuð Ceiko','Patikrinta. Nurodytu adresu vyksta kelio dangos remonto darbai.','','2017-09-02','09:30'
