'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-02-20','01:41','Þirmûnø 67','VPK','Duobë vaþiuojamojoje kelio dalyje','Vilniaus m. savivaldybë S.Ðakalys','Rolandas Stungurys','Pastatytos 3 (trys) vertikalios gairës','','2018-02-20','02:18'
2,'2018-02-20','03:40','Gedimino pr.','Vilniaus m. savivaldybë','Eismo Gedimino pr. atidarymas','','Rolandas Stungurys','Eismas Gedimino pr. atidarytas, gëlinës ir vertikalios gairës paðalintos nuo vaþiuojamosios dalies.','','2018-02-20','04:00'
3,'2018-02-20','07:05','Eiðiðkiø pl.','Aplinkosauga','Gyvûno gaiðena vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','','2018-02-20','08:25'
4,'2018-02-20','07:10','Savanoriø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Suremontuota.','','2018-02-20','09:05'
5,'2018-02-20','07:15','Skaidiðkiø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Þvyrkelis.','','2018-02-20','09:46'
6,'2018-02-20','07:20','Pergalës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Grinda I.Rinkevièius','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-02-20','10:05'
7,'2018-02-20','07:30','Dubliðkiø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','Atstatyti áspëjamieji þenklai','','2018-02-20','08:28'
8,'2018-02-20','07:35','Ðiaurës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Grinda  I.Rinkevièius','Rolandas Stungurys','Reikia asfaltuoti.','','2018-02-20','10:18'
9,'2018-02-20','07:40','Juodasis kelias','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Grinda  I.Rinkevièius','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-02-20','11:11'
10,'2018-02-20','07:45','Juodasis kelias','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Grinda  I.Rinkevièius','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-02-20','11:18'
11,'2018-02-20','07:50','Pramonës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Privati teritorija.','','2018-02-20','10:13'
12,'2018-02-20','08:00','Krivicko Br.','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Kelias uþsnigtas.','','2018-02-20','13:45'
13,'2018-02-20','08:05','Ozo','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-02-20','13:33'
14,'2018-02-20','08:10','Ozo','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-02-20','13:29'
15,'2018-02-20','08:15','Þirmûnø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Daugiabuèio namo kiemas.','','2018-02-20','13:25'
16,'2018-02-20','08:20','Ðeimyniðkiø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-02-20','13:18'
17,'2018-02-20','08:25','Ukmergës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.Duobës suremontuotos.','','2018-02-20','13:36'
18,'2018-02-20','08:25','Ðeðkinës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobës suremontuotos','','2018-02-20','13:36'
19,'2018-02-20','08:30','Goðtauto','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Duobë suremontuota.','','2018-02-20','13:08'
