'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-05-18','01:40','Goðtauto 3-37','','Termometras su gyvsidabriu.','','Konstantin Skaiva','Termometras paimtas.','','2017-05-18','02:05'
2,'2017-05-18','06:57','Kareiviø','BPC','Tepalai vaþiuojmoje gatvës dalyje.','','Konstantin Skaiva','Tepalai iðvalyti. Sunaudota 50kg. sauso sorbento.','','2017-05-18','09:48'
3,'2017-05-18','07:00','Batoro St. ,,Ðaudykla"','','Negyva stirna vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu stirnos nepastebëta.','','2017-05-18','08:28'
4,'2017-05-18','07:01','Vakarinis aplinkelis','BPC','Negyva stirna vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Stirna paimta nuveþti á BGKT.','','2017-05-18','07:51'
5,'2017-05-18','07:52','Dzûkø 101','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Iðpjova prie ðulinio. Paruoðta asfaltavimui. Avariniø duobiø nepastebëta.','','2017-05-18','08:14'
6,'2017-05-18','08:16','Eiguliø Prie buvusios keliø policijos','','Áraðas 2017.05.13d. patikrinti bonus','','Konstantin Skaiva','Bonai vietoje. Reikës pakeisti 05.19d. Áraðas þurnale.','','2017-05-18','08:35'
7,'2017-05-18','08:29','Antakalnio','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu duobës nepastebëta.','','2017-05-18','08:38'
8,'2017-05-18','08:36','Oslo 1','WAZE ataskaita','Duobës vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','08:52'
9,'2017-05-18','08:39','Antakalnio 22B','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë 30/30/6cm. laikinai uþtaisyta smëlio/skaldos miðiniu. Informacija perduota Leminkainen.','','',''
10,'2017-05-18','08:47','Lakûnø 47','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu duobës nepastebëta.','','2017-05-18','08:51'
11,'2017-05-18','08:53','Architektø 13','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Vyksta asfalto dangios remonto darbai. ','','2017-05-25','08:56'
12,'2017-05-18','08:55','Laisvës  pr. 37','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','09:00'
13,'2017-05-18','08:59','Kavoliuko A.P. 26','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','09:06'
14,'2017-05-18','09:07','Povilaièio A.J. 8A','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','09:24'
15,'2017-05-18','09:12','Èiurlionio M.K.','','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Smulkios, neavarinës duobutës. Avariniø duobiø nepastebëta.','','2017-05-18','12:12'
16,'2017-05-18','09:20','Vaitkaus V. 13','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','09:27'
17,'2017-05-18','09:25','Trinapolio','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë 20/30/6cm. laikinai uþtaisyta smëlio /skaldos miðiniu. Sunaudota 0,05m3. Informacija perduota Leminkainen.','','2017-05-18','09:30'
18,'2017-05-18','09:26','Trimitø 6','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','09:37'
19,'2017-05-18','09:31','Ozo','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','09:58'
20,'2017-05-18','09:37','Þirmûnø 143','','Atviras ðulinys prie namo kampo.','','Konstantin Skaiva','Senas, nenauduojamas ðulinys. Uþdengtas nauju g/b dangèiu.','','2017-05-18','10:31'
21,'2017-05-18','09:59','Ozo 37','Augaitis','Atviras ðulinys þalioje vejoje.','','Konstantin Skaiva','Ðilumos tinklø ðulinys. Uþdengtas tuo paèiu g/b dangèiu.','','2017-05-18','10:05'
22,'2017-05-18','10:06','Justiniðkiø 43','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Vaþiuojamoje gatvës dalyje avariniø duobiø nepastebëta. Pastebëtos duobës automobiliø stovëjimo aikðtelëje. Dirba darbininkai, taiso ðaltu asfaltu.','','2017-05-18','10:11'
23,'2017-05-18','10:09','Laisvës  pr.','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-05-18','10:33'
24,'2017-05-18','10:27','pagubës sodø 1-oji g.','BPC','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë 50/60/8cm. laikinai uþtaisyta smëlio/skaldos miðiniu. Sunaudota 0,1m3.','','',''
25,'2017-05-18','10:30','Þaliøjø eþerø 11','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta. Pastebëta lengvojo automobilio padanga, paimta ir iðveþta.','','2017-05-18','10:42'
26,'2017-05-18','10:43','Ateities 13A','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','11:11'
27,'2017-05-18','11:09','Visoriø 29','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','11:13'
28,'2017-05-18','11:12','Didlaukio 63','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','11:15'
29,'2017-05-18','11:14','Didlaukio 65','','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','11:22'
30,'2017-05-18','11:21','Laisvës  pr. 55','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','11:29'
31,'2017-05-18','11:28','Rygos 14','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','11:31'
32,'2017-05-18','11:30','Talino 43','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje. ','','Konstantin Skaiva','Duobë 100/90/7cm. laikinai uþtaisyta smëlio/skaldos miðiniu. Sunauduota 0,15m3.','','2017-05-18','11:37'
33,'2017-05-18','11:36','Trakënø 20','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-25','11:48'
34,'2017-05-18','12:05','Geleþinio vilko Tunelyje i Vingio parko pusæ','','Kliûtis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Medinis taðas paimtas ir iðveþtas.','','2017-05-18','12:29'
35,'2017-05-18','12:55','Dailidþiø 38','','Paimti paliktà þenklà. ','','Konstantin Skaiva','Tvorelë paimta.','','2017-05-18','14:25'
36,'2017-05-18','13:00','Justiniðkiø','BPC','Autoávykis.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-05-18','13:53'
37,'2017-05-18','13:17','Ðiltnamiø 29','','Avarinës duobës vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë 50/40/8cm. laikinai uþtaisyta smëlio/skaldos miðiniu. Sunaudota 0,1m3.','','2017-05-18','14:06'
38,'2017-05-18','13:55','Medeinos 29','','Vaþiuojamoje gatvës dalyje pastebëtos stiklo duþenos.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-05-18','14:00'
39,'2017-05-18','14:04','Dþiaugsmo Á Naujosios Vilnios pusæ','VPK','Tepalai vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Tepalai iðvalyti. Sunaudota 40kg. sauso sorbento.','','2017-05-18','14:57'
40,'2017-05-18','14:07','Joèioniø 14','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','14:16'
41,'2017-05-18','14:15','Jankiðkiø 43A','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','14:28'
42,'2017-05-18','14:27','Savanoriø 173A','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','14:33'
43,'2017-05-18','14:57','Daukðos M.','WAZE ataskaita','Duobës vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-18','15:07'
44,'2017-05-18','15:00','Dariaus ir Girëno 4 autobuso marðrutas link þiedo','Vilniaus vieðasis transportas','Duobëta atkarpa. Reikalingi asfalto  remonto darbai.','','Konstantin Skaiva','Informacija perduota.','','2017-05-18','15:03'
45,'2017-05-18','16:00','Pergalës 12','','Pilnas FN ðulinys.','VV 1889','Konstantin Skaiva','Informacija perduota. ','','',''
46,'2017-05-18','16:25','Þirgo 27','Miglë','Teka neaiðkus skystis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Didelë raðalø arba daþø demë. Lyjant keièiasi vandens spalva. Nuvalyti nepavyko.','','2017-05-18','17:20'
47,'2017-05-18','16:45','Gerosios vilties 4','Rinkevièius','Ágriuvæs trapas ávaþiavime á kiemà.','Zabarovskis','Konstantin Skaiva','Pastatyta vertikali gairë. Informacija perduota.','','',''
48,'2017-05-18','16:50','Gerosios vilties 38','Rinkevièius','Ágriuva prie ðulinio vaþiuojamoje gatvës dalyje.','VV 1889','Konstantin Skaiva','Ágriuva prie VV ðulinio. Pastatyta vertikali gairë.','','2017-05-18','17:58'
49,'2017-05-18','18:45','Þirmûnø Prie Ðilo tilto','','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë 20/50/8cm. laikinai uþtaisyta smëlio/skaldos miðiniu. Sunaudota 0,06m3.','','2017-05-18','19:15'
50,'2017-05-18','19:16','Dariaus ir Girëno 34A','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë 60/50/8cm. laikinai uþtaisyta smëlio/skaldos miðiniu. Sunaudota 0,6m3.','','2017-05-18','19:37'
51,'2017-05-18','19:36','Sakalaièiø sodø 6-oji g.','WAZE ataskaita','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu duobiø nepastebëta.','','2017-05-18','19:50'
52,'2017-05-18','19:57','Geleþinio vilko','VPK','Autoávykis. Duþenos vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duþenos surinktos ir iðveþtos. Gatvë iðvalyta.','','2017-05-18','20:20'
53,'2017-05-18','20:04','Sirokomlës 7,7A','','Atviri 2 ðuliniai kieme.','','Konstantin Skaiva','LN ðuliniai. Uþdengti 2 naujais g/b dangèiais.','','2017-05-18','21:10'
54,'2017-05-18','20:25','Virðupio 54','Gediminas','Negyvas katinas vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','katinas paimtas nuveþti á BGKT.','','2017-05-18','21:22'
55,'2017-05-18','21:59','Filaretø 48','','Negyvas katinas vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu katino nepastebëta. Pastebëtas skuduras, paimtas ir iðveþtas.','','2017-05-18','23:09'
56,'2017-05-18','22:03','Galvës 100','BPC','Negyvas bredis vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Bredis patrauktas á kelkraðtá. Reikalinga spec. technika. Áraðas þurnale.','','2017-05-18','22:29'
57,'2017-05-18','23:36','Þirmûnø 88','BPC','Atviras ðulinys vaþiuojamoje gatvës dalyje.','VV 1889',' ','FN ðulinys. Uþdengtas tuo paèiu dangèiu. Dangtis nesilaiko korpuse. Pastatyta vertikali gairë. Informacija perduota.','','',''
