'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-05-26','05:37','Þirniø','BPC','Po asfalto dangos remonto darbø Liepkalnio gatvëje, iðbarstytas frezuotas asfaltas iki Savanoriø þiedo.','Rinkevièius 861149924','Konstantin Skaiva','Darbø vadovas I. Rinkevièius informavo, kad iðkviesta brigada asfalto dangos valymui.','','',''
2,'2017-05-26','07:00','Ðeðkinës 2','Zabarovskis, LN','Paimti þenklà ið suremontuotos vietos.','','Konstantin Skaiva','Þenklas paimtas.','','2017-05-26','09:59'
3,'2017-05-26','08:00','Laisvës  pr. 2','WAZE ataskaita','Avarinë duobë vaþiuojamoje gatvës dalyje.\x0d\x0a','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','08:32'
4,'2017-05-26','08:31','Druskio V. 8','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta. Pastebëtos duobës kelkraðtyje, duobës neavarinës.','','2017-05-26','08:40'
5,'2017-05-26','08:41','Pilaitës pr. 27','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta. Neþymus átrûkimai asfalto dangoje.','','2017-05-26','08:50'
6,'2017-05-26','08:50','Kosciuðkos T. 30','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:08'
7,'2017-05-26','08:51','Laisvës  pr. 58','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','08:56'
8,'2017-05-26','08:57','Taikos 109','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:14'
9,'2017-05-26','09:09','Þirmûnø 54A','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:15'
10,'2017-05-26','09:10','Elniø 27','BPC','Ið po þemës teka ðvarus vanduo.','VV 861611256','Konstantin Skaiva','Informacija perduota.','','',''
11,'2017-05-26','09:15','Talino 15A,10','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','6 duobës. Reikalingas krovininis automobilis MAN.','','','09:17'
12,'2017-05-26','09:16','Trinapolio 15','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:24'
13,'2017-05-26','09:18','Justiniðkiø 91A','WAZE ataskaita','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:20'
14,'2017-05-26','09:21','Medeinos 1','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:28'
15,'2017-05-26','09:25','Þirmûnø 130','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','2 duobës 50/60/10cm. ir 40/50/8cm. laikinai uþpiltos smëlio/skaldos miðiniu. Sunaudota 0,1m3 ','','',''
16,'2017-05-26','09:29','Paberþës 12','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:52'
17,'2017-05-26','09:31','Vinciûniðkiø sodø 1-oji g. 42','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','10:01'
18,'2017-05-26','09:48','Kenos 6','','Ágriuva prie ðulinio vaþiuojamoje gatvës dalyje.','VV 861611256','Konstantin Skaiva','Ágriuva prie FN ðulinio. Pastatyta vertikali gairë. Informacija perduota. ','','',''
19,'2017-05-26','09:53','Paberþës 14','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','09:55'
20,'2017-05-26','09:56','Ðeðkinës 31','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','10:03'
21,'2017-05-26','10:01','Þalèiø 50','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','10:07'
22,'2017-05-26','10:04','Ðeðkinës 26','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë laikinai uþpilta smëlio/skaldos miðiniu. Sunaudota 0,05m3,','','2017-05-26','10:08'
23,'2017-05-26','10:04','Antakalnio 72-1','Neringa','Termometras su gyvsidabriu.','','Konstantin Skaiva','Termometras paimtas.','','2017-05-26','11:14'
24,'2017-05-26','10:06','Balsiø 63','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Nurodytu adresu avariniø duobiø nepastebëta.','','2017-05-26','10:10'
25,'2017-05-26','10:09','Ukmergës 152','WAZE ataskaita.','Avarinë duobë vaþiuojamoje gatvës dalyje.','','Konstantin Skaiva','Duobë laikinai uþpilta smëlio/skaldos miðiniu. Sunaudota 0,05m3.','','2017-05-26','10:33'
