'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-06-26','04:00','Gedimino pr.','Vilniaus m. Savivaldybë','Gedimino prospekto atidarymas','','Rafal Raèko','Gedimino prospekto atidarymas','','2018-06-26','05:00'
2,'2018-06-26','07:02','Tauro 5','BPC','Nuvirtusiø medþiø ar luþûsiø ðakø patraukimas','Informacija perduota UAB Stebulë (paðtu)','Rafal Raèko','6.1 Medis supjaustytas, patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','2018-06-26','08:02'
3,'2018-06-26','07:09','Batoro','BPC','Batoro g. ið Virðupio g. link Belmonto negyvas katinas vaþ. kelio dalyje.','','Rafal Raèko','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðai ðiukðlems  (1 VNT), Pirðtinës vienkartinës nitrilinës (2 VNT)','2018-06-26','08:09'
4,'2018-06-26','07:30','Kalvarijø 98-85','BPC','Vaþ. kelio dalyje bëga vanduo ið ðulinio.','Informacija perduota Vilniaus vandenims (telefonu)','Rafal Raèko','12.1 Informacija perduota ','','2018-06-26','08:00'
5,'2018-06-26','08:30','Ateities 77','Darius','Kieme gyvûnø gaiðena','Informacija perduota BGKT (telefonu)','Rafal Raèko','12.1 Informacija perduota ','','2018-06-26','09:00'
6,'2018-06-26','09:15','Volungës 3-14','Kristina','Termometro paemimas','','Rafal Raèko','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-06-26','10:00'
7,'2018-06-26','09:45','Vaduvos 34','Tvarkau miesta','Duobës vaþiuojamojoje kelio dalyje','Informacija perduota A. Balèytis (paðtu)','Rafal Raèko','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.2 M3)','2018-06-26','10:45'
8,'2018-06-26','09:48','Ðvitrigailos 18','Tvarkau miesta','Duobës vaþiuojamojoje kelio dalyje','vyksta darbai','Rafal Raèko','12.4 Avarinës vietos sutvarkymas.','','2018-06-26','10:48'
9,'2018-06-26','09:51','Gandrø 34','Jevgenij','Ágriûva prie ðulinio','Informacija perduota Vilniaus vandenims (paðtu)','Rafal Raèko','12.1 Informacija perduota ','','2018-06-26','10:51'
10,'2018-06-26','09:53','Asanavièiûtës L. 38','Tvarkau miesta','Kieme yra smegduobë, trukdo vaþiavimui.','Informacija perduota YIT (paðtu)','Rafal Raèko','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³)  pastatyta tvorelë','Alsfalbetinis frezuotas (.2 M3)','2018-06-26','10:53'
11,'2018-06-26','09:55','V. Gorskio','Tvarkau miesta','Duobë prie kelio vaþ. dalies','','Rafal Raèko','Nieko avarinio nera','','2018-06-26','10:55'
12,'2018-06-26','09:59','Jonaþoliø 6','Tvarkau miesta','Prie 4-tos laiptinës smegduobë','Informacija perduota Vilniaus vandenims (telefonu)','Rafal Raèko','12.1 Informacija perduota ','','2018-06-26','10:59'
13,'2018-06-26','10:04','Saulëtekio alëja 14','Tvarkau miesta','Ágriûva prie ðuliniø','Informacija perduota Ðilumos tinklams (telefonu)','Rafal Raèko','12.1 Informacija perduota ','','2018-06-26','11:04'
