'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-07-12','05:00','Gedimino pr.','Vilniaus m. Savivaldybë','Gedimino prospekto atidarymas','','Rafal Raèko','Gedimino prospektas atidarytas','','2018-07-12','06:00'
2,'2018-07-12','05:48','Sakaliðkiø ','BPC','Nuvirtusiø medþiø ar luþûsiø ðakø patraukimas','Informacija perduota UAB STEBULË (paðtu)','Rafal Raèko','6.1 Medis supjaustytas, patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','2018-07-12','06:48'
3,'2018-07-12','06:40','Ðvitrigailos / Kauno g.','BPC','Sparta stotelë link centro duobë prie ðulinio','Informacija perduota LN tarnybai (þurnale)','Rafal Raèko','12.1 Informacija perduota. Pastatyta vert. gairë.','','2018-07-12','07:40'
4,'2018-07-12','07:14','Alkûnës 7','','Duobës vaþiuojamojoje kelio dalyje','Informacija perduota I. Rinkevièiui (paðtu)','Rafal Raèko','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,4 m³) ','Alsfalbetinis frezuotas (.4 M3)','2018-07-12','08:14'
5,'2018-07-12','07:39','Galvës','','Nuo Trakø Vokës link miesto pusës Galvës gatvëje vaþ. kelio dalyje mëtosi plastikinis bakas.','','Rafal Raèko','10.1 Paimta ir iðveþta. ','','2018-07-12','08:39'
6,'2018-07-12','07:55','Bazilijonø 8','','Pavojingai iðkilæs dangtis virð dangos lygio.','Informacija perduota Vilniaus vandenims (telefonu)','Rafal Raèko','12.1 Informacija perduota ','','2018-07-12','08:55'
7,'2018-07-12','07:57','Justiniðkiø 126','','Ádubæs asfaltas, formuojasi smegduobë.','','Rafal Raèko','Nieko nerasta','','2018-07-12','08:57'
8,'2018-07-12','08:02','Taikos 94','GA','Þalioje vejoje atviras ðulinys.','','Rafal Raèko','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-07-12','09:02'
9,'2018-07-12','09:17','Þirmûnø 151','Valentinas','Atvirø ðuliniø ir trapø uþdarymas','','Rafal Raèko','Pastatyta vert. gairë. Gamynamos 29x56 grotelës','','2018-07-12','10:17'
10,'2018-07-12','11:27','Giruliø 7','BPC','Ið automobilio iðbëgæs dyzelinas.','','Rafal Raèko','12.4 Avarinës vietos sutvarkymas. Kûras surinktas.','Absorbentas birus universalus UEDX020 (2 KG)','2018-07-12','12:27'
11,'2018-07-12','11:30','Palioniø','','Duobës vaþiuojamojoje kelio dalyje','Informacija perduota A. Balèytis (paðtu)','Rafal Raèko','Informacija perduota. Reikia naujo asfalto.','','2018-07-12','12:30'
12,'2018-07-12','12:00','Keramikø 26','','Duobës vaþiuojamojoje kelio dalyje','Informacija perduota YIT (paðtu)','Rafal Raèko','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-07-12','13:00'
13,'2018-07-12','12:04','Ðvarioji 23','','Duobës vaþiuojamojoje kelio dalyje','Informacija perduota I. Rinkevièiui (paðtu)','Rafal Raèko','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-07-12','13:04'
14,'2018-07-12','12:10','Justiniðkiø 76','','Ágriuvæs trapas','Informacija perduota LN tarnybai Jackevièius (þurnale)','Rafal Raèko','12.1 Informacija perduota. Pastatyta vert. gairë','','2018-07-12','13:10'
15,'2018-07-12','13:20','Minsko pl. Prie Tanagra','','Gaiðëna','','Rafal Raèko','2.1 Gyvûno gaiðena perduota Vilniaus benamiø gyvûnø sanitarinei tarnybai (VBGST);','Maiðai ðiukðlems  (1 VNT), Pirðtinës vienkartinës (2 VNT)','2018-07-12','14:20'
16,'2018-07-12','13:25','Vytenio 2','','Bilda ðuliniai','Informacija perduota Vilniaus vandenims (telefonu)','Rafal Raèko','12.1 Informacija perduota ','','2018-07-12','14:25'
17,'2018-07-12','13:40','Pilies','','Pilies g. patraukti gëlines','','Rafal Raèko','Gëlinës patrauktos','','2018-07-12','14:40'
18,'2018-07-12','15:31','Latviø 53','','Nuvirtusiø medþiø ar luþûsiø ðakø patraukimas','Informacija perduota UAB STEBULË (paðtu ir telefonu)','Rafal Raèko','6.1 Medis supjaustytas, patrauktas á kelkraðtá ir paruoðtas iðveþimui, vieta iðvalyta;','','2018-07-12','16:31'
19,'2018-07-12','15:35','Salininkø / Gamyklos g. ','','Salininkø / Gamyklos sankirtoje ágriuva','Savivaldybei, Vytis Masionis (paðtu)','Rafal Raèko','12.1 Informacija perduota. Pastatyta tvorelë','','2018-07-12','16:35'
20,'2018-07-12','15:38','Architektø 3','','Pilni lietaus nuotykiø ðuliniai','','Rafal Raèko','Nëra pilnø ðuliniø.','','2018-07-12','16:38'
21,'2018-07-12','15:58','Gedimino pr. / Vilniaus g.','','Gedimino / Vilniaus prie Novotelio reikia pataisyti stulpelá.','','Rafal Raèko','12.4 Avarinës vietos sutvarkymas. Stulpelis pastatytas á savo vieta.','','2018-07-12','16:58'
22,'2018-07-12','19:00','Gedimino pr.','','Gedimino prospekto uþdarymas','','Rafal Raèko','Gedimino prospektas uþdarytas','','2018-07-12','20:00'
