'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-06-13','00:10','Pilaitës pr. 27','BPC','Vaþiuojant link degalinës "NESTE" duobë vaþ. dalyje.','UAB" Lemminkainen. El paðtas.','Alvydas Biliûnas','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,1 m³) (nurodomi preliminarûs duobës iðmatavimai( 60*80*15);','','2017-06-13','00:45'
2,'2017-06-13','07:05','Laisvës  pr. 42','BPC','Ið ðulinio teka vanduo.','Vandentiekio avarinë. tel. 1889','Alvydas Biliûnas','12.1 Informacija perduota.','','2017-06-13','07:08'
3,'2017-06-13','07:50','Dariaus ir Girëno 83','','Patikrinta.','','Alvydas Biliûnas','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti laikinas þenklas paimtas, iðveþtas.','','2017-06-13','08:15'
4,'2017-06-13','07:50','Dariaus ir Girëno 93','','Patikrinta.','','Alvydas Biliûnas','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti laikinas þenklas paimtas iðveþtas.','','2017-06-13','08:20'
5,'2017-06-13','08:25','Stadiono 12','','Patikrinta.','','Alvydas Biliûnas','12.2 Laikinøjø þenklø patikrinimas. Darbai uþbaigti laikinas þenklas paimtas, iðveþtas.','','2017-06-13','08:25'
6,'2017-06-13','08:45','Volungës 14','','Patikrinta.','','Alvydas Biliûnas','12.2 Laikinøjø þenklø patikrinimas. Darbai neatlikti laikinas þenklas paliktas.','','2017-06-13','08:50'
7,'2017-06-13','09:05','Verkiø','','Patikrinta. Prie troleibusø þiedo.','','Alvydas Biliûnas','12.2 Laikinøjø þenklø patikrinimas. Darbai atlikti laikinas þenklas paimtas, iðveþtas.','','2017-06-13','09:10'
8,'2017-06-13','09:30','Giraitës 63','','Bonø patikrinimas.','','Alvydas Biliûnas','Patikrinti. bonai tvarkingai stovi, keisti naujais nereikia.','','2017-06-13','09:42'
9,'2017-06-13','10:15','Kæstuèio 26','','Vaþiuojamoje dalyje duobë.','El. paðtas I. Rinkevièius.','Alvydas Biliûnas','4.3 Duobë-ágriuva laikinai uþpilta frezuotu asfaltu (0,1 m³);','','2017-06-13','11:30'
10,'2017-06-13','11:00','Kapsø 42','El. paðtas O. Lapinskienë.','Iduba prie ðulinio.','','Alvydas Biliûnas','4.6 Nurodytu adresu ágriuvos nepastebëta.Buvo rasta uþasfaltuota.','','2017-06-13','13:10'
11,'2017-06-13','11:00','Kapsø 42','El. paðtas O. Lapinskienë','Duobë prie ðulinio vaþ. dalyje.','El. paðtas. O. Lapinskienë','Alvydas Biliûnas','4.5 Nurodytu adresu nuvykus duobë  buvo rasta uþasfaltuota.','','2017-06-13','13:15'
12,'2017-06-13','11:35','Minties 56','Waze ataskaita.','Patikrinta.','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-13','11:45'
13,'2017-06-13','11:40','Geleþinio vilko Ateities','','Patikrinta.','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-13','11:45'
14,'2017-06-13','11:50','Kauno Algirdo sank.','','Autoávikis.','','Alvydas Biliûnas','5.2 Vieta po autoávykio sutvarkyta.','','2017-06-13','12:40'
15,'2017-06-13','12:10','Karaèiûnø 4','Waze ataskaita.','Patikrinta.','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-06-13','12:20'
16,'2017-06-13','13:00','Dzûkø 14','Waze ataskaita','Patikrinta.','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.Vyksta kelio remonto darbai.','','2017-06-13','13:05'
17,'2017-06-13','13:15','Kapsø 42','Pastebëta vaþiuojant.','Atviras ðulinys þaliojoje vejoje.','','Alvydas Biliûnas','7.1 Ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','Þiedo dangtis KK-7-5 (1 VNT)','2017-06-13','13:25'
18,'2017-06-13','13:20','Kapsø 36','Pastebëta vaþiuojant.','Ágriuva prie LN trapo vaþ. dalyje.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','12.1 Informacija perduota Iraðas þurnale.','','2017-06-13','13:25'
19,'2017-06-13','13:30','Asanavièiûtës 38-77','Makulavièienë','Suduþo termometras.','','Alvydas Biliûnas','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-06-13','14:05'
20,'2017-06-13','14:00','Vandenio 12','BPC','Duþenos vaþ. dalyje.','','Alvydas Biliûnas','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2017-06-13','14:45'
21,'2017-06-13','14:00','Eiðiðkiø sodø 16 g. 38','Narmuntas','Suduþo termometras.','','Alvydas Biliûnas','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-06-13','15:40'
22,'2017-06-13','14:10','Ðiaurës St. Kojelavièiaus.','112','Autoávikis','','Alvydas Biliûnas','12.4 Avarinës vietos sutvarkymas.Duþenos surinktos, iðveþtos.','','2017-06-13','15:00'
