'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-07-21','02:20','Ribiðkiø didþioji / Ribiðkiø takas','BPC','Vaþiuojamoje gatvës dalyje iðbarstytos statybiniø plytø duþenos','','Darijuð Ceiko','10.2 Surinkta ir iðveþta, vieta iðvalyta.','','2017-07-21','03:10'
2,'2017-07-21','08:00','Dzûkø / Varënos g.','','Áduba vþiuojamoje gatvës dalyje','Áraðas LN gamybinei tarnybai, R.Zabarovskis','Darijuð Ceiko','Áduba vþiuojamoje gatvës dalyje prie LN ðulinio. Pastatyta vertikali gairë','','',''
3,'2017-07-21','08:20','Latviø 40','V. Suveizdis','Pakrypæs ðulinys vaþiuojamoje gatvës dalyje, darþelio kieme','','Darijuð Ceiko','Patikrinta. Darþelio kiemas uþrakintas, á kiemà nepatekome.','','2017-07-21','09:00'
4,'2017-07-21','08:50','Ásrûties 20','Dainius','Ágriuva þaliosios vejos zonoje prie ðulinio','VV avarinë 861611256','Darijuð Ceiko','Ágriuva þaliosios vejos zonoje prie FN ðulinio. Pastatyta tvorelë','','',''
5,'2017-07-21','09:00','Þirmûnø 134','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-21','09:03'
6,'2017-07-21','09:08','Gerovës 7','Saulius Peterþikas','Uþsikimðæs LN tinklø trapas','Áraðas LN gamybinei tarnybai, R.Zabarovskis','Darijuð Ceiko','12.1 Informacija perduota','','',''
7,'2017-07-21','09:20','Trinapolio','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-21','09:23'
8,'2017-07-21','09:24','Naujakiemio 24','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu duobës suremontuotos.','','2017-07-21','09:27'
9,'2017-07-21','09:40','Þaliøjø eþerø 37','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-21','09:43'
10,'2017-07-21','09:45','Prûsø 2','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','','',''
11,'2017-07-21','09:52','Pelesos','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-21','09:55'
12,'2017-07-21','09:55','Noragiðkiø 3, 6, 13','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Darijuð Ceiko','Duobës (viso: 3 vnt.) laikinai uþpiltos frezuotu asfaltu (viso: 0,2 m³)','','',''
13,'2017-07-21','10:10','Ðemetos 18','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-07-21','10:13'
14,'2017-07-21','10:15','Vaduvos 19','Darbø vadovas Polonskij','Iðjudintas FN tinklø ðulinys vaþiuojamoje gatvës dalyje','VV avarinë 861611256','Darijuð Ceiko','12.1 Informacija perduota','','',''
15,'2017-07-21','10:17','Þirmûnø 145','','Vaþiuojamoje gatvës dalyje, ið sunkveþimio markës VOLVO (DGV 507) nutekëjo degalai','','Darijuð Ceiko','Degalai neutralizuoti, panaudojant sausà sorbentà (160 kg)','Absorbentas birus universalus UEDX020 (160 KG)','2017-07-21','12:50'
