'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-11-08','04:00','Gedimino pr. aikðtë','Ekipaþui pravaþiuojant','Gëliniø ir suolø apribojanèiø transporto eismà pastatymas ant ðaligatvio.','','Rita Zarauskienë','gëlinës ir suolai pastatyti ant ðaligatvio.','','2017-11-08','04:20'
2,'2017-11-08','05:35','Lukðio P. sankryþa','policija','Auto ávykis.','','Rita Zarauskienë','5.1 Surinkta ir iðveþta, tepalas neutralizuotas panaudojant sausà (5 kg ) sorbentà, vieta iðvalyta;','Absorbentas birus universalus UEDX020 (5 KG)','2017-11-08','06:10'
3,'2017-11-08','07:00','Vytauto 48 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neavarinës duobës.','','2017-11-08','12:06'
4,'2017-11-08','07:02','Danieliø 4','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neavarinë duobë.','','2017-11-08','12:00'
5,'2017-11-08','07:04','Lukiðkiø 5','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Duobë neavarinë.','','2017-11-10','10:55'
6,'2017-11-08','07:06','Paco M. 1','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neþymûs átrukimai asfalte.','','2017-11-08','11:15'
7,'2017-11-08','07:08','Subaèiaus 43','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Defektø nerasta.','','2017-11-08','11:05'
8,'2017-11-08','07:10','Maironio 1','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Ávaþiavime á kiemà stovi vanduo.','','2017-11-09','11:00'
9,'2017-11-08','07:12','Skapo S. 4','WAZE','Nelygumai trinkelëse.','','Rita Zarauskienë','Nelygumai trinkeliø grindinyje.','','2017-11-08','10:55'
10,'2017-11-08','07:16','Savanoriø 5','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Prie ðaligatvio borto áduba.','','2017-11-08','10:40'
11,'2017-11-08','07:18','Þemaitës','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Prie trapo iðtrupëjæs asfaltas.','','2017-11-08','10:35'
12,'2017-11-08','07:20','Vytenio 63','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Atliekami gatvës remonto darbai.Stovi 2 gairës.','','2017-11-08','10:29'
13,'2017-11-08','07:22','Vivulskio 27','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neavarinë duobë.','','2017-11-08','10:20'
14,'2017-11-08','07:24','Tumo-Vaiþganto 6','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Defektø nerasta.','','2017-11-08','10:57'
15,'2017-11-08','07:25','Siesikø 5','WAZE','Duobë vaþ.dalyje.','UAB "Lemminenkainen Lietuva "','Rita Zarauskienë','Avarinë duobë.Informacija perduota.','','2017-11-09','11:55'
16,'2017-11-08','07:30','Joèioniø 45','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neavarinës duobës.','','2017-11-08','14:35'
17,'2017-11-08','07:32','Paneriðkiø 57','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neavarinës duobës.','','2017-11-09','14:27'
18,'2017-11-08','07:34','Titnago 34','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Neseniai uþasfaltuotos duobës.','','2017-11-08','14:23'
19,'2017-11-08','08:00','Sietyno 10','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Darbai atlikti.','','2017-11-08','09:48'
20,'2017-11-08','08:02','Miðkiniø 17 B','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-08','09:40'
21,'2017-11-08','08:04','Liepkalnio 31 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Reikia asfaltavimo darbø.','','2017-11-08','12:35'
22,'2017-11-08','08:06','Galvydþio 5','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-08','13:03'
23,'2017-11-08','08:08','Vileiðio P. 20','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë  laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-11-08','12:45'
24,'2017-11-08','08:10','Druskio V. 10 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Reikia asfaltuoti karðtu asfaltu.','','2017-11-08','09:52'
25,'2017-11-08','08:12','Laisvës  pr. 85 B','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-08','09:25'
26,'2017-11-08','08:14','Nemenèinës pl. 44','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Nurodytu adresu duobiø nerasta.','','2017-11-08','14:00'
27,'2017-11-08','08:16','Vileiðio P. 11','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-11-08','13:20'
28,'2017-11-08','08:18','Plytinës 19 E','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-09','14:21'
29,'2017-11-08','08:20','Kalvarijø 153','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-09','14:45'
30,'2017-11-08','08:22','Milaðiaus O. 5','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta kelio remonto darbai.','','2017-11-08','18:10'
31,'2017-11-08','08:24','Lukiðkiø 15','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta kelio remonto darbai.','','2017-11-09','18:41'
32,'2017-11-08','08:26','Lukiðkiø 3','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta kelio remonto darbai.','','2017-11-08','17:20'
33,'2017-11-08','08:28','Olandø 57','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-08','16:21'
34,'2017-11-08','08:30','Olandø 24 A','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-09','15:48'
35,'2017-11-08','08:32','Kareiviø 98','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-08','15:20'
36,'2017-11-08','08:34','Antakalnio 42','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','Vyksta kelio remonto darbai.','','2017-11-08','14:51'
37,'2017-11-08','08:40','Saulëtekio alëja 38','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-11-08','14:10'
38,'2017-11-08','09:20','Ukmergës 240','Egidijus','Vaþ.dalyje atviras ðulinys.','Telia 1816','Rita Zarauskienë','Informacija perduota.','','2017-11-08','09:45'
39,'2017-11-08','09:30','Laisvës  pr. Parodø rûmai','Raimondas','1,2 juostoje iðbarstyta skalda ir mëtosi statybinë lenta.','','Rita Zarauskienë','Skalda surinkta ir iðveþta,lenta patraukta nuo vaþ.dalies ir paimta.','','2017-11-08','10:00'
40,'2017-11-08','09:35','Ðv.Mikalojaus ties kavine','Lina','Nukeltas ðulinio dangtis.','','Rita Zarauskienë','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2017-11-08','10:20'
41,'2017-11-08','10:00','Nemenèinës pl.','WAZE','Duobë vaþ.dalyje.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) .','Alsfalbetinis frezuotas (.2 M3)','2017-11-09','13:40'
42,'2017-11-08','10:10','Vakarinis aplinkelis','Ekipaþui pravaþiuojant.','Pastebëta padanga kelkraðtyje.','','Rita Zarauskienë','Padanga paimta ir iðveþta.','','2017-11-08','10:12'
43,'2017-11-08','10:40','Medeinos 19','Rinkevièienë','Prie namo pilnas ðulinys vandens.','VV avarinë 861611256','Rita Zarauskienë','Informacija perduota.','','',''
44,'2017-11-08','10:40','Paðilaièiø 8','Rinkevièienë','Ágriûva prie ðulinio.','','Rita Zarauskienë','Nuvykus á vietà rasta ágriûva prie ðulinio uþtaisyta.','','2017-11-08','11:25'
45,'2017-11-08','11:08','Uþutëkio Bukèiai','Vereckienë','Sudûþæs termometras.','','Rita Zarauskienë','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2017-11-08','14:15'
46,'2017-11-08','11:30','Tiðkevièiaus Pleterytës  autob.sustoj.','BPC','Autobusø sustojime duobë.','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) .','Alsfalbetinis frezuotas (.1 M3)','2017-11-08','12:20'
47,'2017-11-08','11:30','Tiðkevièiaus senojo Gardino pl. nuo Kazbëjø','BPC','','','Rita Zarauskienë','4.3 Duobë laikinai uþpilta frezuotu asfaltu (2x 0,1 m3 ).','Alsfalbetinis frezuotas (.2 M3)','2017-11-08','12:35'
48,'2017-11-08','11:30','Rodûnës kelias 20','VV avarinë ','Prie pastato siurblinës,prie LN ðulinio ágriûva.','LN tarnyba R.Zaborovskis 865021570 áraðas þurnale.','Rita Zarauskienë','Informacija perduota.','','',''
