'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-26','03:45','Gedimino pr.','E. Garbovskis','Eismo atnaujinimas','','Darijuð Ceiko','Eismas atnaujintas','','2017-09-26','04:00'
2,'2017-09-26','07:20','Linksmoji (Linksmoji st.)','','Atviras ðulinys þaliosios vejos zonoje','','Darijuð Ceiko','7.1 LN ðulinys þaliosios vejos zonoje uþdengtas nauju g/b dangèiu.','Dangèiai ðuliniø ÐD7F (1 VNT)','2017-09-26','09:45'
3,'2017-09-26','07:40','Kalvarijø / Kazlausko g.','VPK','Neveikia ðviesoforas','CEV 868662273','Darijuð Ceiko','12.1 Informacija perduota','','',''
4,'2017-09-26','09:30','Klaipëdos / Pylimo g.','','Skylo ðulinio dangtis vaþiuojamoje gatvës dalyje','TELIA AB 1816','Darijuð Ceiko','7.2 Ryðio tinklø ðulinys vaþiuojamoje gatvës dalyje laikinai uþdengtas manevriniu dangèiu ir pastatyta vertikali gairë.','','',''
5,'2017-09-26','09:55','Ðiaurës / Palydovo g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-26','10:00'
6,'2017-09-26','10:00','Ðarkø 1 [2017.07.28 áraðas]','','Ágriuvæs FN ðulinys vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-26','10:03'
7,'2017-09-26','10:20','Sierakausko 19 [2017.09.14 áraðas]','','Áduba vaþ. dalyje prie FN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-26','10:23'
8,'2017-09-26','10:25','Þirmûnø (nuo Ðilo tilto á kalnà)','Vieðasis transportas','Ágriuvæs ðulinys vaþiuojamoje gatvës dalyje','Áraðas LN gamybinei tarnybai, R.Zabarovskis','Darijuð Ceiko','Áduba prie LN trapo vaþiuojamoje gatvës dalyje. Pastatyta vertikali gairë','','',''
9,'2017-09-26','10:25','Kareiviø / Verkiø g.','Vieðasis transportas','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
10,'2017-09-26','10:35','Olimpieèiø 7','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-26','10:38'
11,'2017-09-26','10:40','Utenos 33','','Bilda du ðulinio dangèiai vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Ðuliniai priklauso VV Vandentiekio ir FN tinklams; po ðulinio fiksavimo þiedu padëtos gumos tarpinës','','2017-09-26','12:10'
12,'2017-09-26','10:40','Minties / Apkasø g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-26','10:43'
13,'2017-09-26','10:45','Kalvarijø / Kareiviø g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-26','10:48'
14,'2017-09-26','10:50','Þaliøjø eþerø 27 [2017.07.12 áraðas]','','Iðplova vaþ. dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-26','10:53'
15,'2017-09-26','11:00','Vileiðio P. 18 [2017.09.24 áraðas]','','Vaþ. dalyje (neasfaltuota) prie LN ðulinio formuojasi ágriuva','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2017-09-26','11:04'
16,'2017-09-26','11:05','Milaðiaus O.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-26','11:08'
17,'2017-09-26','11:07','Vileiðio P. 10V [2017.06.29 áraðas]','','Iðplautas kelkraðtys ir kelio dalis. ','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti. Laikinëji þenklai paimti.','','2017-09-26','10:10'
18,'2017-09-26','11:20','Taikos tarp 6 ir 12 namo ','R. Jacunskas','Nupjauti kyðanèias vielas laiptuose','','Darijuð Ceiko','Kyðanèios vielos nupjautos','Diskas metalo pjovimo 125x1.2x22 (1 VNT)','2017-09-26','16:00'
19,'2017-09-26','11:20','Liþiðkiø','','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-26','11:23'
20,'2017-09-26','11:27','Þadeikos tarp 6 ir 4','Fabeta','Tarp namø nustumtas ðulinys','','Darijuð Ceiko','FN ðulinio korpusas buvo nustumtas. Ðulinys atstatytas.','','2017-09-26','14:30'
21,'2017-09-26','11:40','Þukausko 43','','Ant vaþiuojamosios gatvës dalies iðpilti daþai','','Darijuð Ceiko','Vaþiuojamoje gatvës dalyje daþai jau buvo iðdþiûvæ ir iðvaþinëti. Stovëjimo aikðtelëje daþø dëmës uþpiltos smëliu.','','2017-09-26','11:55'
