'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-02-10','04:47','Dzûkø 13a','','Ið ðulinio teka nuotekos','VV 861611256','Konstantin Skaiva','Informacija perduota','','',''
2,'2018-02-10','09:14','Gerovës','Polina','Atviras ðulinys kelkraðtyje, 20m nuo sankryþos su Gerovës g. ','VV 861611256','Konstantin Skaiva','FN ðulinys. Pastatyta tvorelë.','','',''
3,'2018-02-10','09:15','Kojelavièiaus A.V. 147','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','Sulauþytos LN trapo grotelës. Trapas uþdengtas nauojomis plastmasinëmis grotelëmis. 50/38cm','Grotelës kompozitinës 380*500 (1 VNT)','2018-02-10','09:56'
4,'2018-02-10','09:16','Juodupio','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-02-10','10:53'
5,'2018-02-10','09:18','Dþiaugsmo','WAZE','Avarinë duobë vaþ dalyje','Balèytis','Konstantin Skaiva','30/50/8cm uþtaisyta frezuotu 0,1m3','Alsfalbetinis frezuotas (.1 M3)','',''
6,'2018-02-10','09:20','Gariûnø Prie viaduko','Grinda nurodymas','Nuimti bonus','','Konstantin Skaiva','Bonai nuimti','','2018-02-10','12:53'
7,'2018-02-10','11:52','Taikos 2A','Algirdas','Ádubimas prie ðulinio, prie ávaþiavimo á garaþus','VV ir LN','Konstantin Skaiva','Virð FN tinklø, ðalia LN ðulinys. Laikinai uþpilta frezuotu.','','',''
8,'2018-02-10','13:12','Krivicko Br.','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-02-10','14:09'
9,'2018-02-10','13:14','Rygos 111','WAZE','Avarinë duobë vaþ dalyje','Leminkainen','Konstantin Skaiva','70/60/10 uþpilta frezuotu ','Alsfalbetinis frezuotas (.1 M3)','',''
10,'2018-02-10','13:17','Sugiharos È.','WAZE','Avarinë duobë vaþ dalyje','','Konstantin Skaiva','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-02-10','14:32'
11,'2018-02-10','13:20','Pramonës 26','VPK','Daug smëlio vaþ dalyje','','Konstantin Skaiva','Smëlis surinktas','','2018-02-10','14:10'
12,'2018-02-10','13:20','Linksmoji 89','','Atviras ðulinys prie namo','','Konstantin Skaiva','LN ðulinys uþdengtas tuo paèiu dangèiu','','2018-02-10','14:23'
13,'2018-02-10','13:21','Parko 53','Ðablauskas','Negyvas gyvûnas kieme','','Konstantin Skaiva','2.2 Gyvûno gaiðena nerasta.','','2018-02-10','14:26'
14,'2018-02-10','13:22','Linksmoji 45','','Atviras ðulinys prie namo.','','Konstantin Skaiva','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-02-10','14:16'
15,'2018-02-10','13:29','Parko','VPK','Sulauþytas dangtis vaþ dalyje','VV 861611256','Konstantin Skaiva','FN ðulinio dangtis. Pastatyta vertikali gairë.','','',''
16,'2018-02-10','15:07','Ukmergës Viadukas við G. Vilko','VPK','Autoávykis','','Konstantin Skaiva','5.2 Vieta po autoávykio sutvarkyta.','','2018-02-10','15:31'
17,'2018-02-10','15:09','Justiniðkiø 105-8','Grigorjeva','Termometras','','Konstantin Skaiva','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-02-10','15:46'
18,'2018-02-10','15:46','Geleþinio vilko 2','VPK','Nuolauþos vaþ dalyje','','Konstantin Skaiva','10.2 Surinkta ir iðveþta, vieta iðvalyta. ','','2018-02-10','16:12'
19,'2018-02-10','18:13','Strelèiukø  15','','Duobës ir vaduo vaþ dalyje','','Konstantin Skaiva','Suteka vanduo á þemiausià vietà. Balos.','','2018-02-10','19:09'
20,'2018-02-10','21:00','Þemaitës','VPK','Neveikia ðviesoforas','868662273','Konstantin Skaiva','Informacija perduota','','',''
