'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-02-05','07:32','Gabijos 81','Laimonas','Atviras ðulinys prie namo.','','Alvydas Biliûnas','Gyventojas ánformavo , kad ðuliná uþsidarë patys.','','2017-02-05','07:40'
2,'2017-02-05','07:55','Panevëþio 21','BPC','Suþeistas ðuo ðaligatvyje.','','Alvydas Biliûnas','Pats ðuns savininkas paskambino ir praneðë ,kad ðuná pasiëmë pats. ','','2017-02-05','08:15'
3,'2017-02-05','08:25','Parko 13','BPC','Vaþiuojamoje dalyje prasëdæs ðulinys.','Vilniaus energija tel.2653591 Narbutas','Alvydas Biliûnas','Prasëdæs V. energijos ðulinys vaþ. dalyje. Pastatyta vertikali gairë.','','2017-02-05','09:20'
4,'2017-02-05','08:30','Batoro Kojelavièiaus viadukas','BPC','Vaþiuojamoje dalyje statybinës ðiukðlës.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-02-05','09:07'
5,'2017-02-05','09:00','Gerovës 35','BPC','Þaliojoje vejoje atviras ðulinys.','','Alvydas Biliûnas','Nuvykus pagal adresà atviro ðulinio nerasta.','','2017-02-05','09:40'
6,'2017-02-05','09:10','Þirniø 28A','BPC','Ið ðulinio á gatvæ teka vanduo.','Vandentiekio avarinë 1889','Alvydas Biliûnas','Ánformacijà perduota.','','2017-02-05','09:14'
7,'2017-02-05','09:12','Þaliakalnio 30','vaþiuojant pastebëta.','Medþio ðaka ant vaþ. dalies.','','Alvydas Biliûnas','Patraukta nuo vaþiuojamos dalies ant þalios vejos.','','2017-02-05','09:14'
8,'2017-02-05','09:20','Paðilaièiø 2-64','Ðiaudinis','Suduþo termometras.','','Alvydas Biliûnas','Paimtas, iðveþtas.','','2017-02-05','10:35'
9,'2017-02-05','09:25','Parko 52','vaþiuojant pastebëta.','Vaþiuojamoje dalyje prie pësèiûjø perëjos nusëdæs LN ðulinys.','LN tarnyba R. Zabarovskis','Alvydas Biliûnas','Pastatyta vertikali gairë.','','2017-02-05','09:27'
10,'2017-02-05','09:42','Linksmoji Karklø sank.','vaþiuojant pastebëta.','Nulenktas kelio þenklas.','','Alvydas Biliûnas','Kelio þenklas atstatytas á vieta.','','2017-02-05','09:47'
11,'2017-02-05','09:50','Algirdo 17','BPC','Ðiukðliø konteineris apverstas ant ðaligatvio.','','Alvydas Biliûnas','Ðiukðlës surinktos sukrautos á konteinerá.Konteineris atstatytas á vieta.','','2017-02-05','10:15'
12,'2017-02-05','09:55','Geleþinkelio 6','pastebëta vaþiuojant','Stiklo duþenos vaþ. dalyje','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-02-05','10:06'
13,'2017-02-05','10:00','Virðuliðkiø 8','BPC','Medienos gabalai vaþ. dalyje.','','Alvydas Biliûnas','Surinkti, iðveþti.','','2017-02-05','10:22'
14,'2017-02-05','10:00','Jasinskio J. Goðtauto','BPC','Ðaligatvyje prie ðulinio ágriuva.','Vandentiekio avarinë 1889','Alvydas Biliûnas','Ágriuva prie vandentiekio ðulinio. Pastatyta tvorelë ir apjuosta "STOP" juosta.','','2017-02-05','10:25'
15,'2017-02-05','10:05','Laisvës  pr. St. (Parodø rûmai)','vaþiuojant pastebëta.','Maiðas su buitinëmis ðiukðlëmis vaþ. dalyje.','','Alvydas Biliûnas','Paimtas, iðveþtas.','','2017-02-05','10:08'
16,'2017-02-05','10:05','Ðvitrigailos 50','vaþiuojant pastebëta','Medienos gabalas vaþiuojamoje dalyje.','','Alvydas Biliûnas','Paimtas, iðveþtas.','','2017-02-05','10:08'
17,'2017-02-05','10:10','Ðvitrigailos Naugarduko sank.','pastebëta vaþiuojant','Ðiukðliø konteineris iðstumtas á gatvës pusæ.','','Alvydas Biliûnas','Nuo gatvës patrauktas ant ðaligatvio.','','2017-02-05','10:13'
18,'2017-02-05','10:18','Konarskio S. 25','pastebëta vaþiuojant.','Trapo grotelës iðkilusios vaþ. dalyje.','','Alvydas Biliûnas','Korpusas groteliø iðvalytas grotelës ástatytos á vieta.','','2017-02-05','10:20'
19,'2017-02-05','10:24','Geleþinio vilko tunelyje','pastebëta vaþiuojant','Ratlankio gaubtas.','','Alvydas Biliûnas','Paimtas, iðveþtas.','','2017-02-05','10:26'
20,'2017-02-05','10:30','Þaliøjø eþerø 13','BPC','Vaþiuojamoje dalyje ðakos iðkritusios.','','Alvydas Biliûnas','Nuo vaþiuojamos dalies ðakos  surinktos, iðveþtos.','','2017-02-05','11:00'
21,'2017-02-05','10:40','Ateities 48','pastebëta vaþiuojant','Medþio ðaka vaþ. dalyje.','','Alvydas Biliûnas','Paimta, iðveþta.','','2017-02-05','10:45'
22,'2017-02-05','10:45','Santariðkiø Skersinës sank.','112','Duþenos vaþiuojamoje dalyje.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-02-05','11:12'
23,'2017-02-05','10:48','Jeruzalës St. (Jeruzalës)','Pastebëta vaþiuojant ','Padanga.','','Alvydas Biliûnas','Paimta, iðveþta.','','2017-02-05','10:56'
24,'2017-02-05','11:12','Skersinës','vaþiuojant pastebëta.','Ðaka ant vaþiuojamos dalies.','','Alvydas Biliûnas','Paimta, iðveþta.','','2017-02-05','11:14'
25,'2017-02-05','11:17','Kairiûkðèio J. (þiedas autobusø)','Pastebëta vaþiuojant.','Buitinës ðiukðlës.','','Alvydas Biliûnas','Surinktos, iðveþtos.','','2017-02-05','11:20'
