'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-04-19','07:57','Vaduvos 2','Judita Repðienë','Pievoje á duobæ buvo pilami naftos produktai','','Aleksandras Popovas','Kiti darbai. Gruntas su tepalu iðkastas ir iðveþtas. Duobë uþpilta smëliu (viso: 0,2 m³)','','2017-04-19','09:40'
2,'2017-04-19','08:05','Geleþinio vilko (nuo Baltupiø)','BPC','Negyvas katinas vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Gyvûnai. Katino lavonas perduotas Beglobiø gyvûnø karantino tarnybai (BGKT)','','2017-04-19','09:27'
3,'2017-04-19','08:30','Granito (autobusø þiedo zonoje)','Julius','Duobës vaþiuojamoje gatvës dalyje','Olga Lapinskienë [e-paðtas], I. Rinkevièius [e-paðtas]','Aleksandras Popovas','Duobës. Daug avariniø duobiø. Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,4 m³)','','',''
4,'2017-04-19','08:57','Liepkalnio 61 [2017.04.15 áraðas]','','Ágriuvæs LN ðulinys vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Kiti darbai. Patikrinta. Remonto darbai atlikti.','','2017-04-19','09:02'
5,'2017-04-19','09:05','Þirmûnø tarp 88 ir 90','BPC','Nuvirtæs medis ant ðaligatvio','STEBULË, UAB [e-paðtas]','Aleksandras Popovas','Medþiai, ðakos. Du medþiai supjaustyti, patraukti á kelkraðtá ir paruoðti iðveþimui, vieta iðvalyta','','',''
6,'2017-04-19','09:50','Alkûnës','','Gatvëje po þiemos didelis kiekis smëlio','Gatviø valymo ir barstymo tarnyba, G. Vaitiekûnas','Aleksandras Popovas','Kiti darbai. Informacija perduota','','',''
7,'2017-04-19','09:50','Kairiûkðèio J. 9','BPC','Nuvirtæs medis ant ðaligatvio','','Aleksandras Popovas','Medþiai, ðakos. Nedidelis medis supjaustytas ir patrauktas á kelkraðtá','','2017-04-19','10:34'
8,'2017-04-19','10:07',' Santakos g. (Grigiðkës)','Danguolë Pakalniðkytë','pavojingai pasvirusi betoninë atrama be laidu','ESO avarinë 1802','Aleksandras Popovas','Kiti darbai. Betoninë atrama priklauso ESO tinklams','','',''
9,'2017-04-19','10:26','Apkasø 12A','Danguolë Baltruðaitienë','Ágriuvæs ðulinys','','Aleksandras Popovas','Kiti darbai. Patikrinta. Nei vaþiuojamoje dalyje, nei þalioje vejoje ágriuvusio ðulinio neaptikta.','','2017-04-19','18:48'
10,'2017-04-19','10:35','Þirmûnø 60','BPC','Pavojingai pasvyræs medis ant ðaligatvio','STEBULË, UAB [e-paðtas]','Aleksandras Popovas','Kiti darbai. Informacija perduota','','',''
11,'2017-04-19','10:47','Verkiø 44','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Kiti darbai. Nurodytu adresu avarinës duobës neaptikta.','','2017-04-19','10:50'
12,'2017-04-19','10:50','Fabijoniðkiø 73','BPC','Nuvirtæs medis kieme','STEBULË, UAB [e-paðtas]','Aleksandras Popovas','Medþiai, ðakos. Du medþiai supjaustyti,  patraukti á kelkraðtá ir paruoðti iðveþimui, vieta iðvalyta','','',''
13,'2017-04-19','10:53','Verkiø (uþ þiedo)','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Kiti darbai. Nurodytu adresu avarinës duobës neaptikta.','','2017-04-19','10:56'
14,'2017-04-19','10:57','Verkiø 62','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Aleksandras Popovas','Duobës. Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,1 m³)','','',''
15,'2017-04-19','11:00','Kalvarijø 290','','Þaliosios vejos zonoje nuvirtæs stulpas su laidais','','Aleksandras Popovas','Kiti darbai. nuvirtæs medinis stulpas priklauso seniai bankrutavusiai "Teleradijo kompanijai Hansa". Stulpas supjaustytas ir iðveþtas.','','2017-04-19','13:30'
16,'2017-04-19','11:01','Verkiø (uþ baþnyèios)','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Aleksandras Popovas','Duobës. Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,1 m³)','','',''
17,'2017-04-19','11:10','Verkiø (miðke, á kalnà)','WAZE ataskaita','Duobës vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Aleksandras Popovas','Duobës. Duobës (viso: 3 vnt.) laikinai uþpiltos skaldos/smëlio miðiniu (viso: 0,3 m³)','','',''
18,'2017-04-19','11:22','Þaliøjø eþerø 5','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Aleksandras Popovas','Duobës. Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,1 m³) ','','',''
19,'2017-04-19','11:35','Vakarinis aplinkelis (nuo Gariûnø)','BPC','Atviras ðulinys vaþiuojamoje gatvës dalyje','UAB "Ginmika" 868545290','Aleksandras Popovas','Vertikalios gairës. Sulauþytas garantinis LN tinklø dangtis vaþiuojamoje gatvës dalyje. Pastatyta vertikali gairë tvorelë su þenklø "greièio apribojimas"','','',''
20,'2017-04-19','11:43','Uþpaliø g.','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Kiti darbai. Nurodytu adresu avarinës duobës neaptikta.','','2017-04-19','11:46'
21,'2017-04-19','11:50','Austëjos 45','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Kiti darbai. Nurodytu adresu avarinës duobës neaptikta.','','2017-04-19','11:53'
22,'2017-04-19','12:11','Trinapolio / Þvalgø g.','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB „Lemminkainen Lietuva" [e-paðtas]','Aleksandras Popovas','Duobës. Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,1 m³)','','','00:00'
23,'2017-04-19','13:06','L. Giros 121','','Plastiko liekanos vaþiuojamoje gatvës dalyje\x0d\x0a[pastebëta vaþiuojant]','','Aleksandras Popovas','Kliûtys. Surinkta ir iðveþta, vieta iðvalyta','','2017-04-19','13:13'
24,'2017-04-19','13:25','Nemenèinës pl. (link Kairënø g.)','BPC','gatvës vaþiuojamoje dalyje iðbarstytas smëlis','','Aleksandras Popovas','Kliûtys. Smëlis surinktas ir iðveþtas, vieta iðvalyta','','2017-04-19','15:00'
25,'2017-04-19','13:55','Malonioji 15','WAZE ataskaita','Duobë vaþiuojamoje gatvës dalyje','UAB " Grinda" V. Kastunovic e-paðtas]','Aleksandras Popovas','Duobës. Duobë laikinai uþpilta skaldos/smëlio miðiniu (0,1 m³)','','',''
26,'2017-04-19','13:58','Saulëtekio alëja 14','Stanislav','Atviras LN tinklø trapas vaþiuojamoje gatvës dalyje','','Aleksandras Popovas','Trapas atviras. LN trapas uþdengtas naujomis grotelëmis (56x38 cm)','','2017-04-19','15:30'
