'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2017-09-09','04:45','Lukiðkiø aikðtë','Gorbovskis','Statybvietës atitvërimas dël maratono.','',' ','Atitverta statybvietë ,kadangi vyks maratonas.Pastatytos  4 gairës.','','2017-09-09','05:20'
2,'2017-09-09','07:00','Paneriðkiø 15','WAZE','Duobë vaþ.dalyje.','','Alvydas Biliûnas','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m3)','Alsfalbetinis frezuotas (.1 M3)','2017-09-09','12:10'
3,'2017-09-09','07:03','Paneriðkiø 17','WAZE','Duobë vaþ.dalyje.','','Alvydas Biliûnas','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) .','Alsfalbetinis frezuotas (.2 M3)','2017-09-09','12:00'
4,'2017-09-09','07:05','Ozo 10','WAZE','Duobë vaþ.dalyje','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-09','16:07'
5,'2017-09-09','07:08','Þaliøjø eþerø 53','WAZE','Duobës vaþ.dalyje.','','Alvydas Biliûnas','Neseniai asfaltuotos duobës.','','2017-09-09','15:32'
6,'2017-09-09','07:09','Þirmûnø 149','WAZE','Duobë vaþ.dalyje.','','Alvydas Biliûnas','Neþymûs átrûkimai asfalte.','','2017-09-09','15:23'
7,'2017-09-09','07:10','Tauragnø 13','WAZE','Duobës vaþ.dalyje.','','Alvydas Biliûnas','Asfalte maðinø ratais áspaustos proveþos.','','2017-09-09','16:05'
8,'2017-09-09','07:10','Þaliøjø eþerø 94','WAZE','Duobë vaþ.dalyje.','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2017-09-09','15:39'
9,'2017-09-09','07:11','Vileiðio P.','WAZE','Duobë vaþ. dalyje.','','Alvydas Biliûnas','Prie iðplovos vaþ.dalyje atliekami remonto darbai.','','2017-09-09','15:05'
10,'2017-09-09','07:15','Goðtauto prie seimo','"Tarptautinis maratonas"','Apsauginiø tvoreliø pastatymas Goðtauto g. prie Seimo,Vingio parke prie estrados,Goðtauto g.prie balto tilto.','','Alvydas Biliûnas','11.1 Tvorelës pristatytos ir sustatytos pagal planà (..254vnt..)','','2017-09-09','11:25'
11,'2017-09-09','07:15','Lentvario 3','WAZE','Duobë vaþ.dalyje.','','Alvydas Biliûnas','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³) .1','Alsfalbetinis frezuotas (.1 M3)','2017-09-09','14:27'
12,'2017-09-09','07:20','Paneriø 32','WAZE','Duobë vaþ.dalyje','','Alvydas Biliûnas','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','','13:49'
13,'2017-09-09','07:20','Dargiliðkiø 12','WAZE','Duobë vaþ.dalyje.','','Alvydas Biliûnas','4.3            Duobës laikinai uþpiltos  frezuotu asfaltu (03 m³).','Alsfalbetinis frezuotas (.3 M3)','2017-09-09','14:18'
