'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-03-03','07:41','Neries g.','Kuèinskas Marius','Uþlietà gatvæ ( Neries g.), ties pliaþu','LN tarnyba R.Zaborovskis (áraðas þurnale)','Rolandas Stungurys','12.2 Laikinøjø þenklø patikrinimas ( apasuginës tvorelës ir STOP juosta)','','2018-03-03','08:50'
2,'2018-03-03','08:17','Juodasis kelias','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','09:16'
3,'2018-03-03','08:44','Juodasis kelias','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','09:11'
4,'2018-03-03','09:20','Dþiaugsmo','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','09:46'
5,'2018-03-03','10:09','Batoro','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','11:28'
6,'2018-03-03','10:54','Olandø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','11:41'
7,'2018-03-03','10:57','Vileiðio P.','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','UAB Lemminkainen Lietuva (e-paðtu)','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','2018-03-03','11:56'
8,'2018-03-03','11:05','Architektø 105','UAB Grinda ataskaita 2018.02.08','Apsauginiø tvorëliø patikrinimas','','Rolandas Stungurys','Apsauginiø tvorëliø patikrinimas, darbai pabaigti.','','2018-03-03','11:46'
9,'2018-03-03','11:14','Maciulevièiaus  47','UAB Grinda ataskaita 2018.02.08','Apsauginiø tvorëliø patikrinimas','','Rolandas Stungurys','Apsauginë tvorëlë surinkta, darbai pabaigti.','','2018-03-03','12:18'
10,'2018-03-03','11:19','Latviø 56','UAB Grinda ataskaita 2018.02.04','Laikinøjø kelio þenlø patikrinimas','','Rolandas Stungurys','12.2 Laikinøjø þenklø patikrinimas, nukreipianèioji gairë nerasta. Darbai atlikti','','2018-03-03','12:07'
11,'2018-03-03','11:22','Upës','UAB Grinda ataskaita 2018.02.04','Laikinøjø kelio þenklø patikrinimas','UAB Vilniaus vandenys (telefonu)','Rolandas Stungurys','12.2 Laikinøjø þenklø patikrinimas. Nukreipianèioji gairë stovi.','','','12:12'
12,'2018-03-03','11:51','Þirmûnø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','12:30'
13,'2018-03-03','11:53','Kareiviø','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','12:39'
14,'2018-03-03','11:58','Taikos','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta. Namo kiemas.','','2018-03-03','12:46'
15,'2018-03-03','12:52','Ukmergës 244','BPC','Kliûtis vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','Pastatytos 3 vnt. (trys) nukreipiamosios gairës','','2018-03-03','13:10'
16,'2018-03-03','12:54','Ðeðkinës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','14:45'
17,'2018-03-03','13:00','Ozo','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','14:28'
18,'2018-03-03','13:02','Ukmergës','Waze ataskaita','Duobë vaþiuojamojoje kelio dalyje','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-03','14:57'
19,'2018-03-03','13:47','Laisvës  pr. 5','BPC (Ramûnas Stanevièius)','Atviras ðulinys','','Rolandas Stungurys','7.4 Ðulinys uþdengtas tuo paèiu dangèiu.','','2018-03-03','13:51'
20,'2018-03-03','19:15','Savanoriø 14','BPC','Kliûtis vaþiuojamojoje kelio dalyje.','','Rolandas Stungurys','Kliûtis nerasta','','2018-03-03','19:29'
21,'2018-03-03','19:25','Rinktinës 13-86','Simoðkaitë Dalia','Termometro su gyvsidabriu paëmimas utilizavimui','','Rolandas Stungurys','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-03-03','20:16'
