'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-03-25','03:40','Gedimino pr.','VMSA','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-03-25','04:10'
2,'2018-03-25','08:30','Liepkalnio 160 [2018.03.13 áraðas]','','Avarinë duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Duobë laikinai uþpilta.','','2018-03-25','08:35'
3,'2018-03-25','08:40','Drujos 2','VPK','Lentos fragmentas vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','10.1 Paimta ir iðveþta. ','','2018-03-25','09:00'
4,'2018-03-25','08:45','Minsko pl.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-25','08:50'
5,'2018-03-25','08:55','Èiobiðkio tarp 21 ir 23','BPC','Smegduobë vaþiuojamoje gatvës dalyje, kieme','','Darijuð Ceiko','Smegduobë vaþiuojamoje gatvës dalyje, kieme uþpilta frezuotu asfaltu (0,3 m³)','Alsfalbetinis frezuotas (.3 M3)','2018-03-25','10:00'
6,'2018-03-25','09:00','Virðupio','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-25','09:05'
7,'2018-03-25','09:05','Rokantiðkiø','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-25','09:10'
8,'2018-03-25','09:20','Antakalnio','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-25','09:25'
9,'2018-03-25','09:30','Ateities 7A [2018.03.13 áraðas]','','Smegduobë vaþiuojamoje gatvës dalyje virð LN tinklø','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-03-25','09:35'
10,'2018-03-25','09:40','Taikos 2A [2018.03.13 áraðas]','','Smegduobë vaþiuojamoje gatvës dalyje prie LN ðulinio','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-03-25','09:45'
11,'2018-03-25','10:05','Kavoliuko A.P. 26 [2018.03.13 áraðas]','','Smegduobë prie FN ðulinio kieme þaliosios vejos zonoje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-03-25','10:10'
12,'2018-03-25','10:10','Rinktinës 29 [2018.03.13 áraðas]','','Smegduobë prie LN ðulinio ðaligatvyje darþelio teritorijoje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-03-25','10:15'
13,'2018-03-25','10:20','Þirmûnø 131 [2018.03.13 áraðas]','','Smegduobë ðaligatvyje virð FN tinklø.','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai atlikti.','','2018-03-25','10:25'
14,'2018-03-25','10:20','Joèioniø','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-03-25','10:25'
