'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-01-28','03:40','Gedimino pr.','VMS','Transporto eismo atidarymas','','Darijuð Ceiko','Transporto eismas atidarytas','','2018-01-28','04:10'
2,'2018-01-28','08:30','Geleþinkelio','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-28','08:34'
3,'2018-01-28','08:40','Antakalnio / Ðilo g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu rastos numuðtos dvi vertikalios gairës nuo prasëdusio ðulinio. Gairës atstatytos.','','2018-01-28','08:45'
4,'2018-01-28','08:55','Kojelavièiaus A.V. / Tulpiø g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-28','09:00'
5,'2018-01-28','09:02','Kojelavièiaus A.V. / Draugystës g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Nurodytu adresu duobës suremontuotos.','','2018-01-28','09:05'
6,'2018-01-28','09:15','Pramonës 132','','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas] ','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
7,'2018-01-28','09:25','Pergalës 24','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','I Rinkevièius [e-paðtas] ','Darijuð Ceiko','Duobë laikinai uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
8,'2018-01-28','11:10','Strelèiukø  15','gyventoja','Duobë vaþiuojamoje gatvës dalyje','VV avarinë 861611256','Darijuð Ceiko','Smegduobë vaþiuojamoje gatvës dalyje virð VV vandentiekio tinklø. Pastatyta vertikali gairë, tvorelë ir apjuosta STOP juosta','','',''
9,'2018-01-28','11:23','Paberþës 8 [2018.01.09 áraðas]','','Smegduobë prie FN ðulinio vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-01-28','11:28'
10,'2018-01-28','11:30','Fabijoniðkiø 2 [2017.12.28 áraðas]','','Smegduobë FN tinklø linijoje vaþiuojamoje gatvës dalyje, ávaþiavime á garaþus','','Darijuð Ceiko','12.2 Laikinøjø þenklø patikrinimas. Remonto darbai neatlikti.','','2018-01-28','11:33'
11,'2018-01-28','11:45','Kedrø','Egidijus Zvilna','Tvoreliø surinkimas ir iðveþimas','','Darijuð Ceiko','Tvorelës surinktos ir iðveþtos (20 vnt.)','','2018-01-28','12:45'
12,'2018-01-28','12:35','Vivulskio 41-42','Rasa','Praneðë, kad nori perduoti sudauþyto buitinio termometro su gyvsidabriu liekanas','','Darijuð Ceiko','1.1 Paimtas 1 (vienas) buitinis termometras su gyvsidabriu ir perduotas utilizavimui;','','2018-01-28','13:00'
13,'2018-01-28','14:00','Ozo / Tauragnø g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-28','14:03'
14,'2018-01-28','14:10','Ateities / L. Giros g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-28','14:13'
15,'2018-01-28','14:20','Justiniðkiø / Laisvës pr.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-28','14:24'
16,'2018-01-28','14:30','Gedimino pr. / Totoriø g.','BPC','Kabo varvekliai nuo namo','','Darijuð Ceiko','Patikrinta. Varvekliø neaptikta.','','2018-01-28','14:50'
17,'2018-01-28','14:45','Geleþinio vilko / Ateities g.','BPC','Guli atitvarai vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','Patikrinta. Aptikta tvorelë su þenklais, paimta ir iðveþta. Nurodytu adresu jokiø kelio dangos remonto darbai nevykdomi.','','2018-01-28','15:25'
18,'2018-01-28','17:12','Galvës / Kazbëjø g.','Waze ataskaita','Duobë vaþiuojamoje gatvës dalyje','','Darijuð Ceiko','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-28','17:16'
19,'2018-01-28','19:50','Kalvarijø 229','BPC','Atsinaujino duobë prie ðulinio','TELIA AB 1816','Darijuð Ceiko','Duobë prie ruðio ðulinio uþpilta frezuotu asfaltu (0,1 m³)','Alsfalbetinis frezuotas (.1 M3)','',''
20,'2018-01-28','22:00','Gabijos 38','BPC','Verþiasi karðtas vanduo ið po þemiø','Ðilumos tinklai 852653591','Darijuð Ceiko','12.1 Informacija perduota ','','',''
