'EilNr','pData','Laikas','Adresas','Pranesejas','AvarinesVietosAprasymas','Pranesta','Dispeceris','Darbai','Medziagos','PabData','PabLaikas'
1,'2018-01-07',,'Batoro','Waze ataskaita','Gatvës vaþ. dalyje prasëdimas.','UAB Grinda I.Rinkevièius','Rolandas Stungurys','Informacija perduota','','',''
2,'2018-01-07',,'Vytauto','Waze ataskaita','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','10:30'
3,'2018-01-07',,'Retkoniø','waze ataskaita','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','Vyksta kelio remonto darbai.','','2018-01-07','11:23'
4,'2018-01-07',,'Gerulaièio prie pëðèiøjø perëjos','Waze ataskaita','Juda LN trapas.','UAB Grinda R.Zaborovskis','Rolandas Stungurys','12.1 Informacija perduota ','','',''
5,'2018-01-07','03:50','Gedimino pr.','Vilniaus m. savivaldybë','Eismo Gedimino pr. atidarymas','','Rolandas Stungurys','Eismas Gedimino pr. atidarytas','','2018-01-07','04:00'
6,'2018-01-07','07:00','Kuro','Waze ataskaita.','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','09:55'
7,'2018-01-07','07:00','Batoro','Waze ataskaita','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','Duobë suremontuota (uþasfaltuota).','','2018-01-07','11:11'
8,'2018-01-07','07:00','Batoro','Waze ataskaita','Gatvës vaþ. dalyje duobë.','UAB Grinda I.Rinkevièius ','Rolandas Stungurys','Informacija perduota.','','',''
9,'2018-01-07','07:00','Batoro','Waze ataskaita','Gatvës vaþ. dalyje duobë.','UAB Grinda I.Rinkevièius','Rolandas Stungurys','4.3 Duobë laikinai uþpilta frezuotu asfaltu (0,2 m³) ','Alsfalbetinis frezuotas (.1 M3)','',''
10,'2018-01-07','07:00','Taikos','Waze ataskaita','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','15:25'
11,'2018-01-07','07:00','Verkiø','Waze ataskaita.','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','10:05'
12,'2018-01-07','07:00','Verkiø','Waze ataskaita','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','11:23'
13,'2018-01-07','07:00','Þvalgø','Waze ataskaita.','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','10:00'
14,'2018-01-07','07:00','Oþkiniø','Waze ataskaita','Gatvës vaþ. dalyje duobë.','','Rolandas Stungurys','4.5 Nurodytu adresu avariniø duobiø nepastebëta.','','2018-01-07','11:35'
